T_K,P_atm,solver_used,iterations,residual_norm,n_Ar,n_Ar_p,n_Ar2_p,n_Ar3_p,n_Ar4_p,n_e,charge_residual,eos_residual_Pa,deltaP_DH_Pa
27700.0,0.1,custom_newton,4,1.508371928680831e-14,1.6912542209515344e+17,3.6845192061900934e+20,8.230661203500772e+21,2.935094665638903e+20,6881280037702080.0,1.7710330252432345e+22,-31457280.0,-5.4569682106375694e-12,41.59455841421021
27900.0,0.1,custom_newton,4,1.442610905426617e-14,1.4699439451776723e+17,3.298884985983611e+20,8.13789914094814e+21,3.3448549861585106e+20,9508303403921436.0,1.760918130955578e+22,-31457280.0,-3.637978807091713e-12,41.28082493559699
28100.0,0.1,custom_newton,4,6.962445224091165e-15,1.2787216927495482e+17,2.954545612314051e+20,8.037227380479942e+21,3.8002217183882746e+20,1.3063218279639074e+16,1.751002809058083e+22,-58720256.0,1.2732925824820995e-11,40.98798519407757
28300.0,0.1,custom_newton,4,1.6980131181238463e-14,1.1132680128318219e+17,2.6468126088845653e+20,7.928525422033365e+21,4.30430615597007e+20,1.7844908717657822e+16,1.7413095331381014e+22,-65011712.0,4.3655745685100555e-11,40.71812029718137
28500.0,0.1,custom_newton,4,8.122166663230194e-15,9.69914437469868e+16,2.3715527116378053e+20,7.811655868388763e+21,4.86006984512013e+20,2.4237919565859804e+16,1.7318584913155617e+22,8388608.0,2.3646862246096134e-11,40.473091163231715
28700.0,0.1,custom_newton,4,1.2695636825594821e-14,8.455425926477158e+16,2.125124091027136e+20,7.686479694781144e+21,5.470241543384096e+20,3.273330504545178e+16,1.7226675194900475e+22,60817408.0,6.184563972055912e-11,40.2545242109206
28900.0,0.1,custom_newton,4,7.860059488828656e-15,7.374990530136258e+16,1.9043190055796648e+20,7.552872169320409e+21,6.137226005337182e+20,4.395334484662495e+16,1.71375198541793e+22,-27262976.0,4.18367562815547e-11,40.063792064960026
29100.0,0.1,custom_newton,4,1.1693990346772107e-14,6.435235280893923e+16,1.706312470768896e+20,7.410739164751717e+21,6.86300675261507e+20,5.868048473858224e+16,1.705124632430388e+22,81788928.0,7.639755494892597e-11,39.90199025368432
29300.0,0.1,custom_newton,4,1.3073069309888865e-14,5.616883104404636e+16,1.5286164721255245e+20,7.260033496272966e+21,7.64904580911447e+20,7.789079197489822e+16,1.6967953945660653e+22,-71303168.0,8.003553375601768e-11,39.76991119200221
29500.0,0.1,custom_newton,4,1.679965714448681e-14,4.903472206277009e+16,1.3690392326059655e+20,7.100770814902718e+21,8.496184183324804e+20,1.0279212199488998e+17,1.6887711976551489e+22,33554432.0,1.255102688446641e-10,39.6680170473951
29700.0,0.1,custom_newton,4,1.7405752792150338e-14,4.280925505480514e+16,1.2256490505383435e+20,6.933044492805071e+21,9.404547577251238e+20,1.3486707452565538e+17,1.681055763213738e+22,-69206016.0,1.5643308870494366e-10,39.596413352877406
29900.0,0.1,custom_newton,4,1.75500713563579e-14,3.737187382284251e+16,1.096742247552713e+20,6.757038868654937e+21,1.0373462304501594e+21,1.7592068007669763e+17,1.6736494336135947e+22,16777216.0,1.5643308870494366e-10,39.55482542902215
30000.0,0.1,custom_newton,4,1.3376190683096203e-14,3.491580430983585e+16,1.0372430132042208e+20,6.666016548456295e+21,1.0880180009882658e+21,2.0047947577598653e+17,1.6700613319100836e+22,-75497472.0,-2.000888343900442e-11,39.54509286335994
300.0,1.0,custom_newton,3,1.5963113062562322e-11,2.4463132918314937e+25,2.0905809748580128e-107,0.0,0.0,0.0,2.0905809748580128e-107,0.0,1.6158155631273985e-06,8.697414888375378e-192
500.0,1.0,custom_newton,5,1.5297002626965356e-10,1.4677879753000172e+25,2.1249026627350386e-54,2.199525514609357e-253,0.0,0.0,2.1249026627350386e-54,0.0,1.5499681467190385e-05,2.1831012739040534e-112
700.0,1.0,custom_newton,5,5.910699832822075e-13,1.048419982197119e+25,1.1497603847001675e-31,1.3842647120453475e-173,0.0,0.0,1.1497603847001675e-31,0.0,3.290188033133745e-08,2.322267880089584e-78
900.0,1.0,custom_newton,5,1.0407460809438978e-13,8.154377639308314e+24,5.01322251108595e-19,3.3085182698873905e-129,4.8260231078e-313,0.0,5.01322251108595e-19,0.0,4.656612873077393e-10,1.8646809805320141e-59
1100.0,1.0,custom_newton,5,1.141496036880975e-13,6.671763523070395e+24,5.622999369916455e-11,6.148402457282486e-101,3.083943779756057e-251,0.0,5.622999369916455e-11,0.0,-1.8917489796876907e-10,2.003576982651187e-47
1300.0,1.0,custom_newton,4,3.770651775691806e-09,5.645338386961566e+24,2.1252606592705545e-05,2.3924966938482727e-81,2.0271505723575623e-208,0.0,2.1252606592705545e-05,0.0,0.00038206127646844834,4.282495867657648e-39
1500.0,1.0,custom_newton,4,1.1303521463491085e-09,4.892626589115357e+24,0.26346474751286014,5.7375759282126117e-67,5.349849307636119e-177,0.0,0.26346474751286014,0.0,0.00011453292972873896,5.502860008711455e-33
1700.0,1.0,custom_newton,4,3.9691356652434744e-10,4.3170234578178665e+24,357.4818888199298,5.828388786826432e-56,5.934293863010298e-153,1.1444533945030582e-305,357.4818888199298,0.0,4.0217259083874524e-05,2.5834908596137358e-28
1900.0,1.0,custom_newton,4,1.5735517082473226e-10,3.8625999350169834e+24,106684.3909637512,2.906223035288329e-47,5.885268324298392e-134,1.904849515903548e-270,106684.3909637512,0.0,1.594400964677334e-05,1.2598674251523472e-24
2100.0,1.0,custom_newton,4,6.867443155168359e-11,3.49473327422926e+24,10788402.121448271,3.2433074617958627e-40,1.4415931818786396e-118,6.45610560269836e-242,10788402.121448271,0.0,6.958434823900461e-06,1.2186426273304265e-21
2300.0,1.0,custom_newton,4,3.240104638939141e-11,3.1908434241805374e+24,490088445.912542,2.179761865759049e-34,7.599257937269208e-106,2.47077573392468e-218,490088445.912542,0.0,3.2830284908413887e-06,3.565316606226158e-19
2500.0,1.0,custom_newton,4,1.6309587649999266e-11,2.935575950198833e+24,12115704375.085287,1.7298760602629176e-29,3.758357979399041e-95,1.6390331698761862e-198,12115704375.085287,0.0,1.6525591490790248e-06,4.203425182183544e-17
2700.0,1.0,custom_newton,4,8.664111286771208e-12,2.718125879792601e+24,186558484688.77744,2.604094600152007e-25,4.915831300391165e-86,1.288599072446415e-181,186558484688.77744,0.0,8.778442861512303e-07,2.4439423119659175e-15
2900.0,1.0,custom_newton,4,4.821794748100749e-12,2.5306689225521996e+24,1973092312669.6348,1.0482138397562025e-21,3.6020664890863757e-78,4.832052410555619e-167,1973092312669.6348,0.0,4.883913788944483e-07,8.110963218666832e-14
3100.0,1.0,custom_newton,4,2.7931681953498136e-12,2.3673999597749645e+24,15412347673072.025,1.4556798533918634e-18,2.580918729453951e-71,2.428752912127957e-154,15412347673072.025,0.0,2.830201992765069e-07,1.7126659882000007e-12
3300.0,1.0,custom_newton,4,1.6781770261882742e-12,2.223921174172648e+24,93943677523713.9,8.460080679721884e-16,2.7578638024244645e-65,3.580243000185101e-143,93943677523713.9,0.0,1.7003912944346666e-07,2.4980129750140255e-11
3500.0,1.0,custom_newton,4,1.0402183823265528e-12,2.0968399634633312e+24,466205476774121.7,2.3883405223259775e-13,6.086804355043968e-60,2.831991291885469e-133,466205476774121.7,0.0,1.0534131433814764e-07,2.6815281387953963e-10
3700.0,1.0,custom_newton,4,6.638289553437102e-13,1.983497259722126e+24,1947378912905543.8,3.681068036989826e-11,3.581878177505419e-55,1.9302285587439978e-124,1947378912905543.8,0.0,6.708432920277119e-08,2.226512596693298e-09
3900.0,1.0,custom_newton,4,4.2982944505383893e-13,1.8817794411653456e+24,7030362909289979.0,3.3990182369251473e-09,6.884938008474521e-51,1.6519317812890205e-116,7030362909289979.0,0.0,4.3524778448045254e-08,1.4875947487392305e-08
4100.0,1.0,custom_newton,4,2.8429355261766977e-13,1.789985290643112e+24,2.240838418620655e+16,2.0263686219981618e-07,5.090206500926801e-47,2.403754813081481e-109,2.240838418620655e+16,0.0,2.8725480660796165e-08,8.256086004441722e-08
4300.0,1.0,custom_newton,4,2.0840804304495434e-13,1.706730075258133e+24,6.416246292755594e+16,8.289264698527233e-06,1.6535029289173323e-43,7.611673202050831e-103,6.416246292755594e+16,0.0,1.9514118321239948e-08,3.9060485394007114e-07
4500.0,1.0,custom_newton,4,1.4316771579584536e-13,1.6308751930658143e+24,1.674109784280611e+17,0.00024462317630233115,2.632908426164354e-40,6.42544402432824e-97,1.674109784280611e+17,0.0,1.3329554349184036e-08,1.6092368508725765e-06
4700.0,1.0,custom_newton,4,1.3394623976188186e-13,1.5614757637729492e+24,4.027734988466718e+17,0.005428964556477017,2.2504810548552677e-37,1.7112443679344924e-91,4.027734988466718e+17,0.0,9.575160220265388e-09,5.876148014280662e-06
4900.0,1.0,custom_newton,4,8.646046734250625e-14,1.4977410271284623e+24,9.024333095029791e+17,0.09381758645228551,1.114139352797579e-34,1.6554964766628004e-86,9.024333095029791e+17,0.0,6.897607818245888e-09,1.930078441203761e-05
5100.0,1.0,custom_newton,4,6.837315771024238e-14,1.4390040219524363e+24,1.8987845590028954e+18,1.2999968513892002,3.4062153867726087e-32,6.552091052272896e-82,1.8987845590028954e+18,0.0,5.0640664994716644e-09,5.7740265048671236e-05
5300.0,1.0,custom_newton,4,4.864999190832903e-14,1.3846980819470815e+24,3.778544771977188e+18,14.808572910722987,6.79078674143219e-30,1.1735744695110774e-77,3.778544771977188e+18,0.0,3.943569026887417e-09,0.0001590007775544517
5500.0,1.0,custom_newton,4,4.7755635451099323e-14,1.3343384004206805e+24,7.154774572914426e+18,141.6599524106429,9.24902180474409e-28,1.0370365958837304e-73,7.154774572914426e+18,0.0,2.750311978161335e-09,0.0004066894549475181
5700.0,1.0,custom_newton,4,2.6965434613904764e-14,1.2875074068458872e+24,1.2958498601496928e+19,1159.037895215774,8.957336577925421e-26,4.869122719919503e-70,1.2958498601496928e+19,-2048.0,2.1245796233415604e-09,0.0009737442935332214
5900.0,1.0,custom_newton,4,2.6077136919505128e-14,1.2438430401786504e+24,2.255063249587923e+19,8240.273548690304,6.385515401831613e-24,1.2952029503815943e-66,2.255063249587923e+19,-16384.0,1.6880221664905548e-09,0.00219716367014518
6100.0,1.0,custom_newton,4,3.793333484666259e-14,1.2030292458337378e+24,3.7853784698409525e+19,51612.55347638404,3.453074081026978e-22,2.063784603721848e-63,3.7853784698409525e+19,-106496.0,9.022187441587448e-10,0.004699475265038163
6300.0,1.0,custom_newton,4,3.340906012661503e-14,1.1647881967901081e+24,6.150232060900507e+19,288242.0623439786,1.4541592712093522e-20,2.0680924689088713e-60,6.150232060900551e+19,-131072.0,1.0913936421275139e-09,0.00957673133150817
6500.0,1.0,custom_newton,4,4.4496298468465816e-14,1.1288738653662e+24,9.700794299400592e+19,1450524.2487308523,4.879961126790499e-19,1.3601818628463622e-57,9.700794299400869e+19,-131072.0,6.83940015733242e-10,0.01867689122004736
6700.0,1.0,custom_newton,4,2.2479191652364088e-14,1.0950666647680658e+24,1.489370278266294e+20,6638805.93701304,1.3317697301063436e-17,6.0964688850055614e-55,1.4893702782664317e+20,491520.0,4.511093720793724e-10,0.03499588228702693
6900.0,1.0,custom_newton,4,2.183170628038186e-14,1.063168948121873e+24,2.2309510212998657e+20,27862328.177272573,3.0091308150431173e-16,1.925120548385404e-52,2.2309510213004204e+20,-262144.0,7.275957614183426e-10,0.06322092305807535
7100.0,1.0,custom_newton,4,3.124010747361563e-14,1.0330012039813751e+24,3.267131739531115e+20,108011858.24369149,5.719620426002324e-15,4.41120037995682e-50,3.267131739533274e+20,-131072.0,7.130438461899757e-10,0.11045137325922401
7300.0,1.0,custom_newton,4,2.026597641837771e-14,1.00439882592045e+24,4.6863011237474704e+20,389287229.9773601,9.276133795890672e-14,7.530017388808777e-48,4.686301123755262e+20,589824.0,6.83940015733242e-10,0.18712602013454582
7500.0,1.0,custom_newton,4,9.331342431166628e-15,9.772093631295405e+23,6.59464895637789e+20,1311993453.8274252,1.300005571628929e-12,9.803556164545537e-46,6.59464895640413e+20,131072.0,6.693881005048752e-10,0.30818196213527643
7700.0,1.0,custom_newton,4,1.4766112886690865e-14,9.512901813672992e+23,9.11772254409411e+20,4156358705.3981047,1.5923450015040654e-11,9.941983845571303e-44,9.117722544177229e+20,-786432.0,4.656612873077393e-10,0.4944638203702308
7900.0,1.0,custom_newton,4,4.1888724260891165e-14,9.265064809635044e+23,1.240174987206576e+21,12434926640.339176,1.7221902821799519e-10,8.00381010132883e-42,1.2401749872314433e+21,-2621440.0,4.656612873077393e-10,0.7743926644101782
8100.0,1.0,custom_newton,4,2.976911957770114e-14,9.027296321478886e+23,1.6614659726812455e+21,35281852540.48903,1.6598926059129196e-09,5.203325387660328e-40,1.6614659727518065e+21,-2621440.0,7.712515071034431e-10,1.1858915965124435
8300.0,1.0,custom_newton,4,1.3543242437409721e-14,8.79835798764911e+23,2.194672615900415e+21,95299521225.99701,1.437652882484927e-08,2.7742355740036445e-38,2.1946726160910215e+21,7340032.0,3.92901711165905e-10,1.7785492474318374
8500.0,1.0,custom_newton,4,2.4239629405537964e-14,8.577048301329351e+23,2.861076126276902e+21,245900431938.07254,1.1274217007779602e-07,1.2302038177195706e-36,2.8610761267687053e+21,2097152.0,6.257323548197746e-10,2.615983387094374
8700.0,1.0,custom_newton,4,2.3187016191340773e-14,8.362194079139627e+23,3.684177636821722e+21,608019875998.8945,8.06050234375597e-07,4.595402567945057e-35,3.684177638037753e+21,-8912896.0,1.0913936421275139e-09,3.7783443948568065
8900.0,1.0,custom_newton,4,5.656254884084148e-14,8.152644407048031e+23,4.689602764120465e+21,1444790561432.1006,5.2869124273039286e-06,1.4629690109694243e-33,4.68960276701005e+21,3670016.0,1.5425030142068863e-09,5.364872523594398
9100.0,1.0,custom_newton,4,3.6069678302055667e-14,7.947267038297139e+23,5.904935826455937e+21,3307888039380.293,3.199577499874157e-05,4.0117103269996524e-32,5.904935833071733e+21,18874368.0,2.473825588822365e-09,7.496393963893461
9300.0,1.0,custom_newton,4,3.436696726984451e-14,7.744947255807679e+23,7.359474659311792e+21,7314568898619.531,0.0001796018620265237,9.568364352125264e-31,7.359474673940904e+21,-26214400.0,3.3614924177527428e-09,10.317609178034756
9500.0,1.0,custom_newton,4,4.8448398956173396e-14,7.544589238891425e+23,9.083896893326065e+21,15655437621321.836,0.0009396092243691155,2.002833842347124e-29,9.083896924636958e+21,17825792.0,4.743924364447594e-09,13.99899373040518
9700.0,1.0,custom_newton,4,6.929486274199491e-14,7.345119990085474e+23,1.110982881371558e+22,32497425189317.645,0.004601776543586896,3.70960403381937e-28,1.1109828878710423e+22,-8388608.0,6.984919309616089e-09,18.738098321755597
9900.0,1.0,custom_newton,4,1.0006302199339682e-13,7.145495880716442e+23,1.3469308648588652e+22,65544872969433.54,0.021184561324136025,6.126111309417625e-27,1.3469308779678354e+22,-44040192.0,1.0011717677116394e-08,24.760003038393776
10100.0,1.0,custom_newton,4,1.499589441312958e-13,6.944711861027215e+23,1.6194137502615956e+22,128667915757288.31,0.09201709101319948,9.083794198156129e-26,1.6194137759951884e+22,96468992.0,1.4668330550193787e-08,32.31665385456735
10300.0,1.0,custom_newton,4,2.1255009152589808e-13,6.741813349506472e+23,1.931511334465136e+22,246219463106140.56,0.3784346572022723,1.2173097497171298e-24,1.9315113837090283e+22,-4194304.0,2.144952304661274e-08,41.684790984264886
10500.0,1.0,custom_newton,4,3.1399010363860173e-13,6.535910763289204e+23,2.2861146666284685e+22,459962431586042.25,1.4784130171376675,1.483237140065188e-23,2.2861147586209524e+22,-25165824.0,3.170862328261137e-08,53.16217353344491
10700.0,1.0,custom_newton,4,4.58110744103027e-13,6.326196573846019e+23,2.6858260848717284e+22,839944893740692.8,5.502924012743431,1.6524845387893023e-22,2.685826252860711e+22,37748736.0,4.637695383280516e-08,67.0618187449209
10900.0,1.0,custom_newton,4,6.561050735119438e-13,6.111964666483968e+23,3.132848609340328e+22,1501225150252834.8,19.570643855657014,1.6922237833165793e-21,3.132848909585366e+22,79691776.0,6.648770067840815e-08,83.70401340294367
11100.0,1.0,custom_newton,4,9.352457123559252e-13,5.8926316457691885e+23,3.6288663144219867e+22,2629099415110809.5,66.67613645585114,1.600655570473167e-20,3.6288668402418643e+22,-54525952.0,9.471841622143984e-08,103.40592652689028
11300.0,1.0,custom_newton,4,1.3020863271718246e-12,5.6677595602284764e+23,4.174918205469918e+22,4516465041934653.0,218.15012959038899,1.4049057986358905e-19,4.174919108762942e+22,159383552.0,1.3192766346037388e-07,126.46876299243651
11500.0,1.0,custom_newton,4,1.7906236787983675e-12,5.437079318797898e+23,4.771269193388919e+22,7618210003870531.0,687.0034236913907,1.1491336920086418e-18,4.771270717030925e+22,58720256.0,1.8141872715204954e-07,153.16255271403026
11700.0,1.0,custom_newton,4,2.4262935798792527e-12,5.2005138415914874e+23,5.41728297833212e+22,1.2629106731794242e+16,2086.97693017011,8.794649811287122e-18,5.417285504153486e+22,201326592.0,2.458400558680296e-07,183.70887260529278
11900.0,1.0,custom_newton,4,3.2200326133516728e-12,4.958199736212039e+23,6.111302982649769e+22,2.0593660552818564e+16,6127.9036008030325,6.321741023742288e-17,6.111307101381854e+22,-260046848.0,3.262539394199848e-07,218.26204760272716
12100.0,1.0,custom_newton,4,4.192137357578687e-12,4.7105060318613554e+23,6.850548841004591e+22,3.3058776791142584e+16,17424.867956638063,4.2832488409501087e-16,6.850555452759949e+22,0.0,4.2475585360080004e-07,256.8896650832705
12300.0,1.0,custom_newton,4,5.3432623226948404e-12,4.4580482592722006e+23,7.631037245529564e+22,5.2283023312161496e+16,48069.47014217613,2.744644574164315e-15,7.63104770213423e+22,33554432.0,5.414040060713887e-07,299.5535475938904
12500.0,1.0,custom_newton,4,6.657768255334997e-12,4.201695968051854e+23,8.447536983261536e+22,8.15197326700304e+16,128867.87274438718,1.6685829418714143e-14,8.447553287208067e+22,-33554432.0,6.745976861566305e-07,346.0926340698636
12700.0,1.0,custom_newton,4,8.091926523383044e-12,3.9425716697974025e+23,9.293568554891586e+22,1.2539526247110458e+17,336267.8644575761,9.652733892580512e-14,9.293593633944116e+22,352321536.0,8.198985597118735e-07,396.20947847686284
12900.0,1.0,custom_newton,4,9.574045046294238e-12,3.682039242941858e+23,1.0161458527988925e+23,1.904084611481206e+17,855342.1699325019,5.328539670373712e-13,1.0161496609681148e+23,-67108864.0,9.700888767838478e-07,449.4622324332316
13100.0,1.0,custom_newton,4,1.1004454264152484e-11,3.421680100062921e+23,1.1042457409654218e+23,2.855828086827339e+17,2123813.9811934032,2.8142364711444327e-12,1.1042514526215952e+23,-33554432.0,1.1150259524583817e-06,505.2639697615577
13300.0,1.0,custom_newton,4,1.2255230574357315e-11,3.1632559664603755e+23,1.192692698096275e+23,4.233088480156365e+17,5154469.940031676,1.4255174096530272e-11,1.1927011642732358e+23,16777216.0,1.2417440302670002e-06,562.8909684742044
13500.0,1.0,custom_newton,4,1.3194616620669432e-11,2.908657999822132e+23,1.2804598463955639e+23,6.204214113830103e+17,12242561.639229143,6.941210695805422e-11,1.2804722548237952e+23,335544320.0,1.3369426596909761e-06,621.5010336034957
13700.0,1.0,custom_newton,4,1.369783824577983e-11,2.6598432039175202e+23,1.3664896548734715e+23,8.9956378121814e+17,28488662.32325996,3.2558598142875934e-10,1.3665076461491011e+23,436207616.0,1.3879325706511736e-06,680.1620993024443
13900.0,1.0,custom_newton,4,1.3673001318837893e-11,2.4187605942885902e+23,1.4497316511959343e+23,1.2908992960204895e+18,65018160.09476523,1.4740288259158337e-09,1.4497574691818654e+23,872415232.0,1.3854150893166661e-06,737.8902246025492
14100.0,1.0,custom_newton,4,1.3088330830269207e-11,2.1872712058064384e+23,1.5291833218931238e+23,1.83423998747416e+18,145670613.1697063,6.45241586594287e-09,1.5292200066928775e+23,0.0,1.3261742424219847e-06,793.6948062449447
14300.0,1.0,custom_newton,4,1.1992395854410085e-11,1.9670675325660325e+23,1.6039313061349814e+23,2.581671564071542e+18,320668279.48521984,2.7353000120191084e-08,1.603982939566275e+23,234881024.0,1.2151285773143172e-06,846.6275711648335
14500.0,1.0,custom_newton,4,1.0499356832438013e-11,1.7595990242754073e+23,1.6731894579313968e+23,3.6007643608927247e+18,694096160.4687115,1.1245229685653304e-07,1.673261473218635e+23,-33554432.0,1.0638468666002154e-06,895.8309419033988
14700.0,1.0,custom_newton,4,8.769069984999926e-12,1.5660104872580584e+23,1.7363302415972837e+23,4.978470646520439e+18,1478282204.7997608,4.4890360683114383e-07,1.7364298110102556e+23,-301989888.0,8.885253919288516e-07,940.5809609231609
14900.0,1.0,custom_newton,4,6.990243642834579e-12,1.3870994107918967e+23,1.7929063591543226e+23,6.82581977003905e+18,3099752879.1496525,1.7419251807778897e-06,1.7930428755498176e+23,134217728.0,7.082853699102998e-07,980.3203108133822
15100.0,1.0,custom_newton,4,5.31353178398264e-12,1.2232963343623822e+23,1.842660497690492e+23,9.283533849876767e+18,6402548880.279012,6.576617050767841e-06,1.8428461683676738e+23,-771751936.0,5.383917596191168e-07,1014.6781133108291
15300.0,1.0,custom_newton,4,3.86019094782843e-12,1.0746696447098663e+23,1.8855224952380505e+23,1.252869779735326e+19,13032525286.21688,2.417792016458332e-05,1.8857730691943813e+23,-704643072.0,3.911409294232726e-07,1043.4749594943753
15500.0,1.0,custom_newton,4,2.6867942689970293e-12,9.409531543471684e+22,1.9215947902641364e+23,1.6782628097676524e+19,26153007386.30242,8.661142971733457e-05,1.9219304428268692e+23,-503316480.0,2.722226781770587e-07,1066.7136597729107
15700.0,1.0,custom_newton,4,1.793115641106951e-12,8.215920970738924e+22,1.951128416319005e+23,2.232009450292247e+19,51758061715.077156,0.0003025010199964277,1.9515748182106234e+23,704643072.0,1.8168066162616014e-07,1084.5580627101278
15900.0,1.0,custom_newton,4,1.154413984178764e-12,7.158013364910368e+22,1.9744927443410902e+23,2.948005705246196e+19,101047746316.60413,0.0010306174719133965,1.975082345485172e+23,134217728.0,1.1696829460561275e-07,1097.3035882352303
16100.0,1.0,custom_newton,4,7.234713878550647e-13,6.226289253953904e+22,1.992142505559287e+23,3.867808687552325e+19,194663233803.4448,0.00342679254261357,1.9929160673026448e+23,771751936.0,7.329799700528383e-08,1105.3436409283177
16300.0,1.0,custom_newton,4,4.387016070744431e-13,5.410186555647405e+22,2.004585361396685e+23,5.042064206523141e+19,370132929235.9116,0.011124570179668013,2.005593774249084e+23,-939524096.0,4.44706529378891e-08,1109.1358246765376
16500.0,1.0,custom_newton,4,2.613744259995484e-13,4.698665999778389e+22,2.0123525791379178e+23,6.532136826155864e+19,694785081639.2097,0.03527447751340772,2.0136590065239897e+23,-301989888.0,2.639717422425747e-08,1109.1710691917094
16700.0,1.0,custom_newton,4,1.5303352205099458e-13,4.08068433894051e+22,2.0159744504733334e+23,8.411958577973677e+19,1287839880684.9954,0.10929317444212922,2.0176568422275493e+23,-1409286144.0,1.5366822481155396e-08,1105.9476904070355
16900.0,1.0,custom_newton,4,8.74065970834564e-14,3.545561017205661e+22,2.0159611735640858e+23,1.0770110903215194e+20,2357710359957.1123,0.33101956316636566,2.0181151958154606e+23,33554432.0,8.672941476106644e-09,1099.951316758386
17100.0,1.0,custom_newton,4,5.0653454454492095e-14,3.083238690227736e+22,2.012789163859402e+23,1.3712151689361721e+20,4264172535684.004,0.9804321881834145,2.0155315943252133e+23,1342177280.0,5.020410753786564e-09,1091.6407154153562
17300.0,1.0,custom_newton,4,3.300335252080022e-14,2.684448185185849e+22,2.0068922380976642e+23,1.7363195113221082e+20,7620680964013.1455,2.840945333897942,2.0103648773489284e+23,-33554432.0,2.954038791358471e-09,1081.4389357937773
17500.0,1.0,custom_newton,4,1.90768376866274e-14,2.3407940879865046e+22,1.9986568322365467e+23,2.18707459843722e+20,13460675611208.74,8.056953422226675,2.0030309818372276e+23,-1375731712.0,1.673470251262188e-09,1069.7288531054537
17700.0,1.0,custom_newton,4,1.5907229359110116e-14,2.0447789572410158e+22,1.9884203252319182e+23,2.740778188657916e+20,23504630401847.06,22.37305279801113,1.9939018823143692e+23,-369098752.0,1.0477378964424133e-09,1056.852089229175
17900.0,1.0,custom_newton,4,1.1103932126464957e-14,1.7897833489872762e+22,1.9764715866922836e+23,3.417606503577567e+20,40583768088707.77,60.85710552932773,1.9833068009169504e+23,-167772160.0,6.693881005048752e-10,1043.110338669653
18100.0,1.0,custom_newton,4,1.6734307180862363e-14,1.570016519195801e+22,1.963052989534444e+23,4.2409650719593497e+20,69304475198044.52,162.22372923753417,1.9715349217575004e+23,335544320.0,3.92901711165905e-10,1028.7682644161841
18300.0,1.0,custom_newton,4,6.233599761511606e-15,1.3804497436711833e+22,1.9483632832138837e+23,5.237853969866204e+20,117078096674056.05,423.95388480026656,1.958838994665965e+23,603979776.0,1.3096723705530167e-10,1014.0572984415918
18500.0,1.0,custom_newton,4,5.417850676998556e-15,1.216741256184247e+22,1.9325608783519622e+23,6.439239725899998e+20,195698740383955.5,1086.6892070277115,1.9454393636747227e+23,-167772160.0,1.4551915228366852e-10,999.1798491940096
18700.0,1.0,custom_newton,4,1.4797278208182625e-14,1.0751591940462668e+22,1.915767232500382e+23,7.880423099606425e+20,323733141045360.25,2733.076154864174,1.9315280884115937e+23,469762048.0,2.3283064365386963e-10,984.3135645350397
18900.0,1.0,custom_newton,4,1.5638414911809205e-14,9.525068004309917e+21,1.8980701421661065e+23,9.601388236470328e+20,530099274751645.9,6747.289754263688,1.9172729345420186e+23,-671088640.0,-5.820766091346741e-11,969.6154155625684
19100.0,1.0,custom_newton,4,1.4323166253539974e-14,8.460524847363278e+21,1.8795268371667277e+23,1.1647114340847173e+21,859363713700430.1,16356.977867772406,1.9028210916293295e+23,-369098752.0,5.820766091346741e-11,955.2254542428763
19300.0,1.0,custom_newton,4,1.9621572980308558e-14,7.534661382723941e+21,1.8601668423660393e+23,1.4067826039337577e+21,1379492678509461.2,38952.00496351067,1.888302535829502e+23,704643072.0,-2.9103830456733704e-11,941.2701591932677
19500.0,1.0,custom_newton,4,1.89610015597454e-14,6.727622658674173e+21,1.83999462262406e+23,1.691915318031823e+21,2193060544525172.0,91150.2348806527,1.8738329947765124e+23,-33554432.0,-2.6193447411060333e-10,927.8653242520497
19700.0,1.0,custom_newton,4,2.8323764067320107e-15,6.022499429219538e+21,1.8189920631854465e+23,2.0262165217395016e+21,3453264584398717.0,209664.85072019417,1.8595164972181805e+23,637534208.0,0.0,915.1184687845735
19900.0,1.0,custom_newton,4,1.610723844366089e-14,5.404892678981417e+21,1.7971208628524776e+23,2.4163240022648407e+21,5386527031482327.0,474200.34697627363,1.8454475044935902e+23,503316480.0,1.4551915228366852e-11,903.1307616820001
20100.0,1.0,custom_newton,4,9.24722187219198e-15,4.86253790754229e+21,1.7743249332843478e+23,2.8693722654553906e+21,8323992433190092.0,1054835.1850401121,1.831712628313231e+23,268435456.0,8.731149137020111e-11,891.9984567119736
20300.0,1.0,custom_newton,4,8.454700378787147e-15,4.384983104945849e+21,1.7505329057219648e+23,3.3929327187253663e+21,1.2744850014240272e+16,2308348.711626334,1.8183919424419734e+23,67108864.0,1.8917489796876907e-10,881.8138386021284
20500.0,1.0,custom_newton,4,1.2558174640394024e-14,3.9633141408940184e+21,1.7256608464835827e+23,3.994923533547389e+21,1.933511661657961e+16,4970607.832819398,1.805559897208017e+23,-1207959552.0,3.4924596548080444e-10,872.6656797272636
20700.0,1.0,custom_newton,4,1.7857081053543234e-14,3.589921489148219e+21,1.699615274097308e+23,4.683485057404869e+21,2.9066279554502948e+16,10534069.509833436,1.7932858472337864e+23,-603979776.0,5.384208634495735e-10,864.6392088001335
