T_K,P_atm,P_bar,massf1,massf2,matf_rho_kg_m3,matf_h_J_kg,matf_cp_J_kgK,matf_mu_Pa_s,matf_kappa_W_mK,matf_sigma_S_m
19700.0,0.1,0.101325,0.0,0.0,0.0011978563166666666,66241031.83333334,7721.912308333333,1.0683296833333332e-05,1.9549484833333333,7402.229716666666
19900.0,0.1,0.101325,0.0,0.0,0.0011756593333333333,67870999.41666666,8554.63905,1.0355352416666665e-05,1.9886824916666666,7377.744183333334
20100.0,0.1,0.101325,0.0,0.0,0.0011530619083333334,69669520.91666666,9414.451033333335,9.992334941666665e-06,2.0222187083333334,7345.755558333333
20300.0,0.1,0.101325,0.0,0.0,0.0011299640416666667,71642618.41666667,10284.523783333334,9.600892733333333e-06,2.0553571333333336,7307.7545666666665
20500.0,0.1,0.101325,0.0,0.0,0.0011064644083333332,73790327.25,11145.739008333332,9.187474999999998e-06,2.0881973250000003,7265.332375
20700.0,0.1,0.101325,0.0,0.0,0.0010826612416666664,76106713.66666666,11977.281508333333,8.759639341666667e-06,2.120738841666667,7220.181033333332
20900.0,0.1,0.101325,0.0,0.0,0.0010586540999999998,78586843.91666667,12759.225925,8.3246491e-06,2.1529803583333336,7173.893475
21100.0,0.1,0.101325,0.0,0.0,0.001034740775,81215810.75,13469.649991666667,7.8895685e-06,2.1848232000000003,7128.064399999999
21300.0,0.1,0.101325,0.0,0.0,0.0010108321058333333,83978715.75,14089.610241666667,7.460574574999999e-06,2.2164651583333335,7084.0893916666655
21500.0,0.1,0.101325,0.0,0.0,0.00098721637,86855673.75,14602.149516666668,7.0431562833333325e-06,2.247708,7043.266683333333
21700.0,0.1,0.101325,0.0,0.0,0.0009639935674999998,89823795.16666666,14993.290341666667,6.641720691666666e-06,2.2786504,7006.4967166666665
21900.0,0.1,0.101325,0.0,0.0,0.0009413039633333332,92856216.91666667,15253.032716666667,6.259666033333333e-06,2.3092923583333334,6974.580816666667
22100.0,0.1,0.101325,0.0,0.0,0.0009192679108333332,95927045.00000001,15377.346166666668,5.8995121833333336e-06,2.339733875,6948.022516666666
22300.0,0.1,0.101325,0.0,0.0,0.0008979953658333333,99009389.83333333,15366.17725,5.562783433333333e-06,2.3698753916666666,6927.026675
22500.0,0.1,0.101325,0.0,0.0,0.0008775473883333333,102079339.75,15223.458833333334,5.250397891666666e-06,2.3998160250000002,6911.997708333334
22700.0,0.1,0.101325,0.0,0.0,0.0008579954358333333,105105991.91666669,14960.093749999998,4.962486033333333e-06,2.4297557750000003,6902.841358333335
22900.0,0.1,0.101325,0.0,0.0,0.0008393910541666667,108063425.83333334,14586.976000000002,4.698875241666667e-06,2.4596937583333336,6899.3642500000005
23100.0,0.1,0.101325,0.0,0.0,0.0008217346849999998,110941632.66666667,14120.990749999999,4.458895108333334e-06,2.489730416666667,6901.4708
23300.0,0.1,0.101325,0.0,0.0,0.0008050384925,113710683.08333333,13581.014333333333,4.241567716666667e-06,2.5201639833333336,6908.867191666667
23500.0,0.1,0.101325,0.0,0.0,0.0007892838899999999,116370506.41666667,12983.94075,4.045810733333333e-06,2.5508949000000003,6921.257841666666
23700.0,0.1,0.101325,0.0,0.0,0.0007744522908333332,118911080.58333334,12348.668416666666,3.870249775e-06,2.5823222833333337,6938.247166666668
23900.0,0.1,0.101325,0.0,0.0,0.0007605051966666666,121322370.25,11694.09575,3.7135002999999995e-06,2.6142461333333338,6959.537816666666
24100.0,0.1,0.101325,0.0,0.0,0.0007473937116666666,123594344.5,11035.1565,3.5742746749999995e-06,2.647065566666667,6984.733766666666
24300.0,0.1,0.101325,0.0,0.0,0.0007350589841666667,125736870.83333333,10385.802083333334,3.4510848249999994e-06,2.680681025,7013.436783333333
24500.0,0.1,0.101325,0.0,0.0,0.0007234620741666666,127749918.33333333,9757.594516666668,3.342539583333333e-06,2.715192066666667,7045.249958333332
24700.0,0.1,0.101325,0.0,0.0,0.0007125436883333332,129643319.16666667,9160.516133333333,3.2474442500000002e-06,2.7506991333333337,7079.97285
24900.0,0.1,0.101325,0.0,0.0,0.0007022341358333333,131417029.16666667,8602.073558333332,3.1644045666666666e-06,2.787202666666667,7117.207666666667
25100.0,0.1,0.101325,0.0,0.0,0.0006925039908333334,133090915.83333333,8087.682691666666,3.0923231833333332e-06,2.8246031083333336,7156.55485
25300.0,0.1,0.101325,0.0,0.0,0.0006832831208333332,134664935.00000003,7621.460758333334,3.0300018666666666e-06,2.863100016666667,7197.715283333334
25500.0,0.1,0.101325,0.0,0.0,0.0006745321441666666,136148954.16666666,7205.954133333333,2.976341058333333e-06,2.9024951583333336,7240.488525000001
25700.0,0.1,0.101325,0.0,0.0,0.0006661908841666666,137552973.33333334,6842.890641666667,2.930440758333333e-06,2.9427885333333337,7284.475458333334
25900.0,0.1,0.101325,0.0,0.0,0.0006582290316666666,138886904.1666667,6533.0201916666665,2.891398758333333e-06,2.9840805833333337,7329.4752
26100.0,0.1,0.101325,0.0,0.0,0.0006505959241666666,140170658.3333333,6276.5772333333325,2.8583146166666665e-06,3.0260730750000002,7375.188191666666
26300.0,0.1,0.101325,0.0,0.0,0.0006432517383333333,141404191.66666666,6073.498866666666,2.8302865666666666e-06,3.0689646833333337,7421.313991666666
26500.0,0.1,0.101325,0.0,0.0,0.0006361661650000001,142607460.0,5923.524841666666,2.806711516666667e-06,3.1124576166666666,7467.553041666666
26700.0,0.1,0.101325,0.0,0.0,0.0006293080116666667,143780419.16666666,5826.085191666666,2.7867877e-06,3.1567509916666667,7513.804016666667
26900.0,0.1,0.101325,0.0,0.0,0.000622637455,144943069.1666667,5780.805975,2.7700124666666665e-06,3.201546575,7559.7673583333335
27100.0,0.1,0.101325,0.0,0.0,0.0006161337,146095410.0,5787.210158333334,2.7554844916666665e-06,3.2468439250000003,7605.1435083333345
27300.0,0.1,0.101325,0.0,0.0,0.0006097668791666665,147257353.33333334,5844.816733333333,2.7429006833333334e-06,3.2926434833333333,7649.631583333333
27500.0,0.1,0.101325,0.0,0.0,0.0006035157558333333,148438899.16666666,5953.239391666667,2.7314592749999998e-06,3.338646575,7693.131141666666
27700.0,0.1,0.101325,0.0,0.0,0.0005973500208333333,149650047.50000003,6112.0905,2.7207576166666664e-06,3.3850518750000003,7735.243508333335
27900.0,0.1,0.101325,0.0,0.0,0.0005912497625,150890798.3333333,6320.6797750000005,2.7103939416666665e-06,3.4317602666666667,7775.866916666666
28100.0,0.1,0.101325,0.0,0.0,0.0005851941858333332,152181063.33333334,6578.514725,2.699666483333333e-06,3.47857175,7814.70225
