T_K,P_atm,mu_Pa_s,kappa_W_mK,kappa_H_W_mK,kappa_e_W_mK,kappa_int_W_mK,kappa_reac_W_mK,sigma_S_m,nu_e_1_s,Astar_e,Bstar_e,Cstar_e,cp_frozen_J_kgK,cp_reac_J_kgK
21100.0,0.1,2.9851540542716687e-06,1.5155684916899161,0.0021377422747789108,1.4594539778812816,0.00016478950063209926,0.053811982033223744,41674.715766095454,13155344194.752949,1.1002942746104258,1.1476243436461102,0.4092493271944635,1230.3345407435722,11993.597446046057
21300.0,0.1,3.111324065227668e-06,1.536426257032798,0.002231757129029851,1.474948461369538,0.0001798602275871915,0.05906617830664316,51692.37304984029,10622040033.75472,1.100438466315515,1.1479673538388475,0.40943100915627745,1249.3277305037445,12630.995806494922
21500.0,0.1,3.220540087689518e-06,1.5571340317441142,0.002313937853597989,1.4908857853545385,0.00019445533314871777,0.06373985320282904,68884.63982538675,7984345957.459245,1.1005723512819834,1.148281642591835,0.40959687988041044,1269.0444150981837,13167.839294575027
21700.0,0.1,3.3110377456940484e-06,1.5776369275603475,0.0023829710853579883,1.507412141554018,0.00020822111843773528,0.06763359380253357,104497.06558549947,5272297632.002172,1.100693246535445,1.1485612811334456,0.4097437845759098,1289.3087189615753,13589.413212309159
21900.0,0.1,3.3817442132859375e-06,1.5978897708896906,0.0024380490266146006,1.5246443734779416,0.0002208342999660073,0.07058651408516833,218908.0259926524,2520864933.616213,1.1007991274203772,1.148801898557286,0.4098694067001397,1309.9303873711951,13884.685456479328
22100.0,0.1,3.4323458639242266e-06,1.6178707189325283,0.0024789204971654433,1.5426691415484683,0.00023202619042159966,0.07249063069647307,0.0,0.0,1.1008885968185695,1.1490005947913586,0.4099722197826374,1330.711292358028,14046.93523618625
22300.0,0.1,3.4632935828247854e-06,1.6375911559455107,0.0025058935492231916,1.5615441553229497,0.00024160183204638213,0.07329950524129142,0.0,0.0,1.100960828187527,1.1491557966833068,0.4100514092290712,1351.4524313496972,14074.134322552403
22500.0,0.1,3.4757454568132056e-06,1.657100092058869,0.0025197901432232515,1.5813009055918574,0.0002494516257676203,0.07302994469802081,0.0,0.0,1.1010154933758038,1.1492670821763646,0.41010677739878065,1371.9609795956824,13969.03385459269
22700.0,0.1,3.4714598290341244e-06,1.6764716840250085,0.0025218632098295284,1.601937412008883,0.0002555545745285387,0.07175685423176734,0.0,0.0,1.1010538413351805,1.1493392987508033,0.4101409345059701,1392.0569316516253,13738.937151423377
22900.0,0.1,3.452634641850872e-06,1.6958254050931385,0.002513677272160546,1.6234496473487123,0.0002599719458531325,0.06960210852641238,0.0,0.0,1.1010757202312789,1.1493715924910433,0.4101534585270382,1411.5788917375676,13395.1737223696
23100.0,0.1,3.4217438541935854e-06,1.7153025225056724,0.0024969868668507987,1.645822617063596,0.00026283510725197623,0.06672008346797367,0.0,0.0,1.1010808863033201,1.1493623716962562,0.4101435360726964,1430.3886499108903,12952.325313582069
23300.0,0.1,3.381374877466629e-06,1.735041271760997,0.0024736179007280464,1.669021380592029,0.00026432888106055495,0.06328194438717927,0.0,0.0,1.1010702943637913,1.1493142048991005,0.41011256863940043,1448.3743019547542,12427.283983143136
23500.0,0.1,3.3340740659950984e-06,1.7551747267878517,0.002445358184788796,1.6930039114803916,0.00026467232587580315,0.05946078479679535,0.0,0.0,1.1010450342439075,1.1492299457102408,0.41006210953149497,1465.4518172123912,11838.238774858202
23700.0,0.1,3.2822246241256134e-06,1.7758213896944497,0.002413872430146851,1.717723927957094,0.00026410034640853605,0.05541948896080042,0.0,0.0,1.1010062811705918,1.1491126169984636,0.40999380167731553,1481.5651070991257,11203.688635121462
23900.0,0.1,3.2279588079267184e-06,1.797078775285916,0.002380642628900332,1.743133146765153,0.0002628477112421922,0.051302138180620474,0.0,0.0,1.1009552550385964,1.1489653159230193,0.40990932627713533,1496.6847751534826,10541.565695433681
24100.0,0.1,3.17310474783175e-06,1.8190201539126931,0.0023469332545681012,1.7691829757598603,0.00026113656664830166,0.047229108331616594,0.0,0.0,1.1008931879178718,1.1487911383497718,0.40981036259928116,1510.8058206191595,9868.529052972539
24300.0,0.1,3.119164217514827e-06,1.841694106790901,0.002313778078944721,1.7958257182791915,0.00025916780276093946,0.04329544263000373,0.0,0.0,1.1008212992967907,1.148593121262407,0.4096985567114213,1523.9446141125272,9199.460537330135
24500.0,0.1,3.0673152835443173e-06,1.8655916147604543,0.0022819839675316737,1.8234807572615983,0.00025711605311539684,0.03957175747820898,0.0,0.0,1.1007407780563079,1.1483742009293165,0.4095754989451455,1536.1354673112469,8547.166387160763
24700.0,0.1,3.018432887858396e-06,1.8907343238558079,0.002252146623548318,1.8521202122431488,0.00025512774339080867,0.03610683724571989,0.0,0.0,1.1006527702659872,1.1481371846688697,0.4094427088714236,1547.4270872608704,7922.266560905264
24900.0,0.1,2.973120689658016e-06,1.9166818037064182,0.00222467360887715,1.8812726713376684,0.0002533214418383393,0.03293113731803423,0.0,0.0,1.1005583719577716,1.14788473413197,0.4093016260877208,1557.8791518434255,7333.238770485098
25100.0,0.1,2.931748488812454e-06,1.9434101789884084,0.0021998107639313994,1.910898006973652,0.00025178975711650706,0.030060571493708416,0.0,0.0,1.1004586258782223,1.1476193578091243,0.4091536062144741,1567.5591785510717,6786.5774566637265
25300.0,0.1,2.8944625538339298e-06,1.9708154227435144,0.0021776511998155704,1.9408872904777046,0.00025059967081883045,0.027499881395175486,0.0,0.0,1.1003534504511774,1.1473535883268995,0.4090086127093647,1576.5397946305075,6287.027582356682
25500.0,0.1,2.861267189987165e-06,1.9988155682985247,0.002158188098470109,1.971161240120743,0.00024979948894524105,0.025246340590366397,0.0,0.0,1.1002430988702183,1.1470952488196866,0.40887262186954404,1584.8964600613813,5837.857348581914
25700.0,0.1,2.8320965729694358e-06,2.027474682763164,0.0021413630287488083,2.0017912152311057,0.00024942543753535593,0.02329267906577457,0.0,0.0,1.1001300255529443,1.1468309199153375,0.408733512413277,1592.7056496014886,5441.140689736933
25900.0,0.1,2.8067431566818967e-06,2.0567488615021485,0.0021270221069270012,2.032744055132709,0.0002494958641221144,0.02162828839839029,0.0,0.0,1.1000150472006052,1.1465625004888969,0.4085922868148701,1600.043467599424,5098.027956892801
26100.0,0.1,2.784926502473481e-06,2.0865937944642714,0.002114960293970558,2.063987551142019,0.0002500176150628223,0.020241265413218877,0.0,0.0,1.0998989370893653,1.146291784315117,0.40844989167905704,1606.9846484073396,4808.990334108383
26300.0,0.1,2.766312648796745e-06,2.1169656157918495,0.0021049344980469346,2.0954901561493497,0.0002509881241444904,0.0191195370203079,0.0,0.0,1.099782430297649,1.1460204722687775,0.40830722403729763,1613.6018840434172,4574.029554915228
26500.0,0.1,2.7505294210096753e-06,2.1478213913796997,0.002096673929486569,2.1272207241609777,0.0002523970699271528,0.018251596219307817,0.0,0.0,1.0996662286902905,1.1457501837897301,0.4081651371804284,1619.9654170800854,4392.849119515036
26700.0,0.1,2.7371783100015836e-06,2.1791193309521097,0.0020898881627816244,2.1591482929238532,0.00025422763605668203,0.017626922229418248,0.0,0.0,1.099551005320072,1.1454824668605021,0.4080244457558942,1626.1428380429693,4264.986477559662
26900.0,0.1,2.7258435891100946e-06,2.2108188040131984,0.0020842733828088833,2.191241924474769,0.00025645742728782684,0.017236148728332578,0.0,0.0,1.0994374079835714,1.1452188058977693,0.40788592972946863,1632.199031017248,4189.907727176946
27100.0,0.1,2.7160993217226204e-06,2.24288022587247,0.002079517277438171,2.2234706165021074,0.00025905910296708447,0.017071032989957127,0.0,0.0,1.099326061690258,1.1449606270279435,0.40775033695570245,1638.19621730773,4167.067552822175
27300.0,0.1,2.7075148614047e-06,2.27526486854688,0.0020753030017768223,2.255803296806503,0.00026200079231856836,0.01712426794628194,0.0,0.0,1.099217569837054,1.1447093003006088,0.4076183841575927,1644.1940535752142,4195.937657097313
27500.0,0.1,2.6996593782707736e-06,2.307934643050435,0.0020713125904905046,2.288208913743439,0.0002652463551784724,0.017389170361326773,0.0,0.0,1.099112513928948,1.1444661385006423,0.4074907560907151,1650.249747376941,4276.0070820858555
27700.0,0.1,2.692105868811009e-06,2.342391595031883,0.0020672301394362063,2.3221963372321426,0.00026875554978981396,0.017859272110514055,0.0,0.0,1.099011451713113,1.1442323923007263,0.40736810281093605,1656.4181592398213,4406.757767478519
27900.0,0.1,2.684435025875633e-06,2.377416315163728,0.0020627450185809358,2.3565532477668216,0.0002724841660297218,0.01852783821229593,0.0,0.0,1.09891491365411,1.1440092416338745,0.4072510349834661,1662.7518659192087,4587.618611037755
28100.0,0.1,2.6762392622482296e-06,2.412684673073334,0.0020575553152453606,2.3909633989545664,0.0002763841787839035,0.019387334624738232,0.0,0.0,1.0988233977465556,1.1437977833269681,0.4071401172361703,1669.3011646002449,4817.901290694557
28300.0,0.1,2.667127094848564e-06,2.448161137548072,0.0020513716396241503,2.4254004914286575,0.00028040397195493654,0.020428870507834943,0.0,0.0,1.0987373627319366,1.1435990152119275,0.4070358597313582,1676.114002657328,5096.721243229191
28500.0,0.1,2.656728006395799e-06,2.48381086402264,0.0020439213528945497,2.4598408109417793,0.0002844886778365419,0.021641643050129968,0.0,0.0,1.098657219894506,1.143413817173147,0.4069387081905425,1683.2358222190123,5422.907499888928
28700.0,0.1,2.644697807366481e-06,2.51959997913069,0.002034953202516046,2.494264028020673,0.00028858066917813487,0.023012417238322664,0.0,0.0,1.0985833237226674,1.143242929844324,0.40684903274313894,1690.7093135591924,5794.9055463439645
28900.0,0.1,2.630724424894482e-06,2.5554960041514168,0.002024242271537383,2.5286540645643387,0.0002926202313574043,0.024525077084183278,0.0,0.0,1.0985159618339804,1.1430869319243468,0.4067671161574056,1698.5740762952641,6210.677961412079
29100.0,0.1,2.6145339505727394e-06,2.591468416385635,0.002011595072717856,2.562999987244811,0.00029654642965051695,0.026160287638455956,0.0,0.0,1.0984553446881182,1.142946217352342,0.40669314209360036,1706.8661927216667,6667.608223696185
29300.0,0.1,2.595896691848517e-06,2.627489336145864,0.001996854549761921,2.597296876028792,0.0003002981712408747,0.027895307396069866,0.0,0.0,1.0984015957128557,1.142820973797046,0.406627184141911,1715.6177231684128,7162.413659688329
29500.0,0.1,2.5746035083103015e-06,2.6635077456905787,0.0019798829736864323,2.63152040156691,0.0003038119758921705,0.02970364917409008,0.0,0.0,1.0983548343464378,1.142722149294418,0.40657480499289567,1724.8561390387008,7691.073925241259
29700.0,0.1,2.550535033373395e-06,2.6995111191437178,0.0019606134706083747,2.665684551027851,0.00030861654261737486,0.03155733810264081,0.0,0.0,1.0983149707541955,1.1426481894408347,0.40653518004360295,1735.2254701761342,8249.142660981026
29900.0,0.1,2.523655800231568e-06,2.7349373544358366,0.0019390453467290365,2.699833874027171,0.0003104935227164937,0.03285394153922022,0.0,0.0,1.0982817281479589,1.1425874363001502,0.4065023226452665,1745.1103561150144,8679.752336669852
30000.0,0.1,2.5091583485783005e-06,2.752918213112116,0.001927405556386975,2.7169106706223833,0.00030688682712357994,0.03377325010622258,0.0,0.0,1.0982675028403528,1.1425617585954275,0.40648829056176516,1748.4964415370168,8974.453859705452
