T_K,P_atm,pair,interaction,lambda_D_m,Tstar,Q11_m2,Q22_m2,Q11_A2,Q22_A2,Ast,Bst,Cst,source
6900.0,4.0,Ar3+__Ar4+,repulsion,2.713609704600828e-07,9.337622611410039,2.62852070584285e-15,3.211507678872562e-15,262852.070584285,321150.7678872562,1.222077662213668,1.273876927325682,0.4818791319896407,Mason1967 Table I/II + electron-only Debye length
6900.0,4.0,Ar4+__Ar4+,repulsion,2.713609704600828e-07,7.0032169585575295,4.090932930185321e-15,5.062381380416984e-15,409093.29301853204,506238.1380416984,1.238093568476865,1.2915336740054444,0.4948908969929237,Mason1967 Table I/II + electron-only Debye length
7100.0,4.0,e-__e-,repulsion,2.2745850062453813e-07,96.6454939011942,3.7134497318886284e-17,4.175505116528317e-17,3713.4497318886283,4175.505116528317,1.1245091978319963,1.1592079792231471,0.4134422168021796,Mason1967 Table I/II + electron-only Debye length
7100.0,4.0,e-__Ar+,attraction,2.2745850062453813e-07,96.6454939011942,3.828027843967992e-17,4.1938993134043415e-17,3828.027843967992,4193.899313404341,1.0955669810298168,1.1365798346883609,0.40331285365854397,Mason1967 Table I/II + electron-only Debye length
7100.0,4.0,e-__Ar2+,attraction,2.2745850062453813e-07,48.3227469505971,1.310962716715964e-16,1.4458198281217246e-16,13109.627167159639,14458.198281217246,1.1029953918203614,1.1539185513585906,0.41260287230748105,Mason1967 Table I/II + electron-only Debye length
7100.0,4.0,e-__Ar3+,attraction,2.2745850062453813e-07,32.2151646337314,2.6692644218549746e-16,2.9535099635422946e-16,26692.644218549747,29535.099635422946,1.1067174301782685,1.1654950086741789,0.41911589438570807,Mason1967 Table I/II + electron-only Debye length
7100.0,4.0,e-__Ar4+,attraction,2.2745850062453813e-07,24.16137347529855,4.3972996381653746e-16,4.875584579420597e-16,43972.99638165375,48755.84579420597,1.109000136424302,1.1741277886591788,0.4240548406271263,Mason1967 Table I/II + electron-only Debye length
7100.0,4.0,Ar+__Ar+,repulsion,2.2745850062453813e-07,96.6454939011942,3.7134497318886284e-17,4.175505116528317e-17,3713.4497318886283,4175.505116528317,1.1245091978319963,1.1592079792231471,0.4134422168021796,Mason1967 Table I/II + electron-only Debye length
7100.0,4.0,Ar+__Ar2+,repulsion,2.2745850062453813e-07,48.3227469505971,1.2392184635914373e-16,1.4209322915193283e-16,12392.184635914373,14209.322915193283,1.1470868935379543,1.1863417108968197,0.42812459569196964,Mason1967 Table I/II + electron-only Debye length
7100.0,4.0,Ar+__Ar3+,repulsion,2.2745850062453813e-07,32.2151646337314,2.471435637367463e-16,2.8708676431926835e-16,24714.35637367463,28708.676431926833,1.1629804449529257,1.2054291011344354,0.43893887865797254,Mason1967 Table I/II + electron-only Debye length
7100.0,4.0,Ar+__Ar4+,repulsion,2.2745850062453813e-07,24.16137347529855,3.998918771981097e-16,4.693997634454321e-16,39989.18771981097,46939.97634454321,1.1751825474317237,1.219955413609195,0.4473641398933331,Mason1967 Table I/II + electron-only Debye length
7100.0,4.0,Ar2+__Ar2+,repulsion,2.2745850062453813e-07,24.16137347529855,3.998918771981097e-16,4.693997634454321e-16,39989.18771981097,46939.97634454321,1.1751825474317237,1.219955413609195,0.4473641398933331,Mason1967 Table I/II + electron-only Debye length
7100.0,4.0,Ar2+__Ar3+,repulsion,2.2745850062453813e-07,16.1075823168657,7.783313191973413e-16,9.279452682551774e-16,77833.13191973412,92794.52682551774,1.1941603271376766,1.2420528533029802,0.4610187608427235,Mason1967 Table I/II + electron-only Debye length
7100.0,4.0,Ar2+__Ar4+,repulsion,2.2745850062453813e-07,12.080686737649275,1.2346771093542153e-15,1.4898874997783787e-15,123467.71093542154,148988.74997783787,1.208728143362364,1.2587373607739898,0.4718097358239734,Mason1967 Table I/II + electron-only Debye length
7100.0,4.0,Ar3+__Ar3+,repulsion,2.2745850062453813e-07,10.738388211243798,1.4854184771840011e-15,1.802838420595977e-15,148541.84771840012,180283.84205959772,1.2146925109129891,1.2655683458319706,0.4762277858614735,Mason1967 Table I/II + electron-only Debye length
7100.0,4.0,Ar3+__Ar4+,repulsion,2.2745850062453813e-07,8.05379115843285,2.32024351905858e-15,2.8542390049976123e-15,232024.351905858,285423.9004997612,1.2302306095357003,1.282891568267116,0.48830869207286937,Mason1967 Table I/II + electron-only Debye length
7100.0,4.0,Ar4+__Ar4+,repulsion,2.2745850062453813e-07,6.0403433688246375,3.587939362949537e-15,4.471531186747905e-15,358793.93629495375,447153.11867479054,1.2464226302144603,1.3006853591245306,0.5018831957355964,Mason1967 Table I/II + electron-only Debye length
7300.0,4.0,e-__e-,repulsion,1.9256899924051493e-07,84.12601607287282,3.3953725575686484e-17,3.83194494549558e-17,3395.3725575686485,3831.9449454955798,1.1286125766576847,1.1641195993326832,0.416053457873072,Mason1967 Table I/II + electron-only Debye length
7300.0,4.0,e-__Ar+,attraction,1.9256899924051493e-07,84.12601607287282,3.515425562914858e-17,3.85650908292037e-17,3515.4255629148583,3856.50908292037,1.0970591187846126,1.1397506274173017,0.4049915086326892,Mason1967 Table I/II + electron-only Debye length
7300.0,4.0,e-__Ar2+,attraction,1.9256899924051493e-07,42.06300803643641,1.1990419862334357e-16,1.3242227707696602e-16,11990.419862334356,13242.227707696602,1.1044666774267824,1.1576480892911458,0.4146558289676032,Mason1967 Table I/II + electron-only Debye length
7300.0,4.0,e-__Ar3+,attraction,1.9256899924051493e-07,28.042005357624273,2.4356936601876514e-16,2.6976387805851664e-16,24356.936601876514,26976.387805851664,1.107818257618231,1.169658137901673,0.42149768466489956,Mason1967 Table I/II + electron-only Debye length
7300.0,4.0,e-__Ar4+,attraction,1.9256899924051493e-07,21.031504018218204,4.0008732160928665e-16,4.440974336483379e-16,40008.73216092867,44409.7433648338,1.1101009638642645,1.1782909178866732,0.4264366309063178,Mason1967 Table I/II + electron-only Debye length
7300.0,4.0,Ar+__Ar+,repulsion,1.9256899924051493e-07,84.12601607287282,3.3953725575686484e-17,3.83194494549558e-17,3395.3725575686485,3831.9449454955798,1.1286125766576847,1.1641195993326832,0.416053457873072,Mason1967 Table I/II + electron-only Debye length
7300.0,4.0,Ar+__Ar2+,repulsion,1.9256899924051493e-07,42.06300803643641,1.1260383596208827e-16,1.2969854249668457e-16,11260.383596208827,12969.854249668457,1.1520139895222477,1.1923295011555093,0.43140932634816515,Mason1967 Table I/II + electron-only Debye length
7300.0,4.0,Ar+__Ar3+,repulsion,1.9256899924051493e-07,28.042005357624273,2.236576714412863e-16,2.61056703002445e-16,22365.76714412863,26105.6703002445,1.1688648679956342,1.2124343666614692,0.4430019326636522,Mason1967 Table I/II + electron-only Debye length
7300.0,4.0,Ar+__Ar4+,repulsion,1.9256899924051493e-07,21.031504018218204,3.6027253388419473e-16,4.253386403457261e-16,36027.25338841947,42533.86403457261,1.181066970474432,1.2269606791362289,0.4514271938990127,Mason1967 Table I/II + electron-only Debye length
7300.0,4.0,Ar2+__Ar2+,repulsion,1.9256899924051493e-07,21.031504018218204,3.6027253388419473e-16,4.253386403457261e-16,36027.25338841947,42533.86403457261,1.181066970474432,1.2269606791362289,0.4514271938990127,Mason1967 Table I/II + electron-only Debye length
7300.0,4.0,Ar2+__Ar3+,repulsion,1.9256899924051493e-07,14.021002678812136,6.9802741101962e-16,8.367920259212382e-16,69802.74110196199,83679.20259212382,1.2011856077090735,1.2500989011368875,0.4662226723770914,Mason1967 Table I/II + electron-only Debye length
7300.0,4.0,Ar2+__Ar4+,repulsion,1.9256899924051493e-07,10.515752009109102,1.0999683923664544e-15,1.336473128567047e-15,109996.83923664544,133647.3128567047,1.2157534239337608,1.266783408607897,0.47701364735834134,Mason1967 Table I/II + electron-only Debye length
7300.0,4.0,Ar3+__Ar3+,repulsion,1.9256899924051493e-07,9.34733511920809,1.3215569474014163e-15,1.6145962771670937e-15,132155.69474014163,161459.62771670936,1.2220203575370008,1.2738135660571719,0.4818339404966593,Mason1967 Table I/II + electron-only Debye length
7300.0,4.0,Ar3+__Ar4+,repulsion,1.9256899924051493e-07,7.010501339406068,2.0569093923668125e-15,2.545232766980492e-15,205690.93923668124,254523.27669804922,1.2380350259435993,1.2914693494935845,0.4948417501748735,Mason1967 Table I/II + electron-only Debye length
7300.0,4.0,Ar4+__Ar4+,repulsion,1.9256899924051493e-07,5.257876004554551,3.166635859958456e-15,3.968362882445763e-15,316663.5859958456,396836.2882445763,1.2542895309719084,1.3090454154658506,0.5089731410528564,Mason1967 Table I/II + electron-only Debye length
7500.0,4.0,e-__e-,repulsion,1.6453272134455718e-07,73.84730206438023,3.1126164845863944e-17,3.525258856975161e-17,3112.6164845863946,3525.258856975161,1.1326870662443866,1.1689877887433002,0.41866907499637845,Mason1967 Table I/II + electron-only Debye length
7500.0,4.0,e-__Ar+,attraction,1.6453272134455718e-07,73.84730206438023,3.237039508323226e-17,3.555545706531024e-17,3237.0395083232256,3555.545706531024,1.0984623554147954,1.1429028899956541,0.40665708083103974,Mason1967 Table I/II + electron-only Debye length
7500.0,4.0,e-__Ar2+,attraction,1.6453272134455718e-07,36.923651032190115,1.100148751067575e-16,1.2162368502893236e-16,11001.48751067575,12162.368502893236,1.1056350013198886,1.1614014595370334,0.41677391194666813,Mason1967 Table I/II + electron-only Debye length
7500.0,4.0,e-__Ar3+,attraction,1.6453272134455718e-07,24.61576735479341,2.2280423459762613e-16,2.4700286142190087e-16,22280.423459762613,24700.28614219009,1.108852295073855,1.1735686795520335,0.4237349657052499,Mason1967 Table I/II + electron-only Debye length
7500.0,4.0,e-__Ar4+,attraction,1.6453272134455718e-07,18.461825516095058,3.653938535012901e-16,4.057685043992081e-16,36539.385350129014,40576.85043992081,1.110523090957087,1.1826286422431402,0.42896254891025387,Mason1967 Table I/II + electron-only Debye length
7500.0,4.0,Ar+__Ar+,repulsion,1.6453272134455718e-07,73.84730206438023,3.1126164845863944e-17,3.525258856975161e-17,3112.6164845863946,3525.258856975161,1.1326870662443866,1.1689877887433002,0.41866907499637845,Mason1967 Table I/II + electron-only Debye length
7500.0,4.0,Ar+__Ar2+,repulsion,1.6453272134455718e-07,36.923651032190115,1.0263130909265332e-16,1.1870033236655774e-16,10263.130909265332,11870.033236655774,1.1571943706917682,1.1985409174902002,0.4349437321443162,Mason1967 Table I/II + electron-only Debye length
7500.0,4.0,Ar+__Ar3+,repulsion,1.6453272134455718e-07,24.61576735479341,2.0287427524431081e-16,2.3796224677691877e-16,20287.42752443108,23796.224677691876,1.1743922682129704,1.219014605015441,0.44681847090895566,Mason1967 Table I/II + electron-only Debye length
7500.0,4.0,Ar+__Ar4+,repulsion,1.6453272134455718e-07,18.461825516095058,3.258423645329907e-16,3.865779740880806e-16,32584.23645329907,38657.79740880806,1.1872524629687438,1.2341412823744586,0.45590182442129173,Mason1967 Table I/II + electron-only Debye length
7500.0,4.0,Ar2+__Ar2+,repulsion,1.6453272134455718e-07,18.461825516095058,3.258423645329907e-16,3.865779740880806e-16,32584.23645329907,38657.79740880806,1.1872524629687438,1.2341412823744586,0.45590182442129173,Mason1967 Table I/II + electron-only Debye length
7500.0,4.0,Ar2+__Ar3+,repulsion,1.6453272134455718e-07,12.307883677396704,6.27266101498469e-16,7.562692819436754e-16,62726.61014984691,75626.92819436753,1.2077846467440563,1.2576567749034493,0.4711108494400417,Mason1967 Table I/II + electron-only Debye length
7500.0,4.0,Ar2+__Ar4+,repulsion,1.6453272134455718e-07,9.230912758047529,9.837683805532044e-16,1.2025610306398261e-15,98376.83805532043,120256.1030639826,1.2227112144401024,1.2745774403565362,0.48237876260723533,Mason1967 Table I/II + electron-only Debye length
7500.0,4.0,Ar3+__Ar3+,repulsion,1.6453272134455718e-07,8.205255784931136,1.179939546923325e-15,1.4501814092527341e-15,117993.9546923325,145018.14092527342,1.2292035882059638,1.2817559999675698,0.487498764682752,Mason1967 Table I/II + electron-only Debye length
7500.0,4.0,Ar3+__Ar4+,repulsion,1.6453272134455718e-07,6.153941838698352,1.8261915994789794e-15,2.273762797871672e-15,182619.15994789795,227376.2797871672,1.245373423869402,1.2995325274614418,0.5010023805323376,Mason1967 Table I/II + electron-only Debye length
7500.0,4.0,Ar4+__Ar4+,repulsion,1.6453272134455718e-07,4.615456379023764,2.7984207078205837e-15,3.5274205767664867e-15,279842.07078205835,352742.05767664866,1.2616817255609274,1.3168875697255056,0.5156582561594474,Mason1967 Table I/II + electron-only Debye length
7700.0,4.0,e-__e-,repulsion,1.4177151568284302e-07,65.32821572952317,2.860353099665039e-17,3.25070317202099e-17,2860.3530996650393,3250.7031720209898,1.1366496057642634,1.1737172713960562,0.42122555210597634,Mason1967 Table I/II + electron-only Debye length
7700.0,4.0,e-__Ar+,attraction,1.4177151568284302e-07,65.32821572952317,2.988104707293878e-17,3.286056322400585e-17,2988.1047072938777,3286.056322400585,1.099783201921421,1.1459706625271715,0.4082761830004517,Mason1967 Table I/II + electron-only Debye length
7700.0,4.0,e-__Ar2+,attraction,1.4177151568284302e-07,32.66410786476158,1.0122179875650625e-16,1.119904904056499e-16,10122.179875650625,11199.04904056499,1.1066076156975422,1.1650797102743413,0.41887829578195485,Mason1967 Table I/II + electron-only Debye length
7700.0,4.0,e-__Ar3+,attraction,1.4177151568284302e-07,21.776071909841054,2.042877647838134e-16,2.266946317228434e-16,20428.77647838134,22669.46317228434,1.1098249094515085,1.1772469302893411,0.4258393495405366,Mason1967 Table I/II + electron-only Debye length
7700.0,4.0,e-__Ar4+,attraction,1.4177151568284302e-07,16.33205393238079,3.3476157078780147e-16,3.7176415504478224e-16,33476.15707878015,37176.415504478224,1.110558458752638,1.1869611971981422,0.43150903018992853,Mason1967 Table I/II + electron-only Debye length
7700.0,4.0,Ar+__Ar+,repulsion,1.4177151568284302e-07,65.32821572952317,2.860353099665039e-17,3.25070317202099e-17,2860.3530996650393,3250.7031720209898,1.1366496057642634,1.1737172713960562,0.42122555210597634,Mason1967 Table I/II + electron-only Debye length
7700.0,4.0,Ar+__Ar2+,repulsion,1.4177151568284302e-07,32.66410786476158,9.379400295350207e-17,1.0890305990744053e-16,9379.400295350208,10890.305990744053,1.1623934366377706,1.2047302817116319,0.43853356339274646,Mason1967 Table I/II + electron-only Debye length
7700.0,4.0,Ar+__Ar3+,repulsion,1.4177151568284302e-07,21.776071909841054,1.8442835898900503e-16,2.1741113198450914e-16,18442.835898900503,21741.113198450912,1.1795913341589728,1.2252039692368724,0.450408302157386,Mason1967 Table I/II + electron-only Debye length
7700.0,4.0,Ar+__Ar4+,repulsion,1.4177151568284302e-07,16.33205393238079,2.956388771640371e-16,3.52284971256157e-16,29563.88771640371,35228.4971256157,1.193459511087951,1.2412502092802171,0.4604996378429265,Mason1967 Table I/II + electron-only Debye length
7700.0,4.0,Ar2+__Ar2+,repulsion,1.4177151568284302e-07,16.33205393238079,2.956388771640371e-16,3.52284971256157e-16,29563.88771640371,35228.4971256157,1.193459511087951,1.2412502092802171,0.4604996378429265,Mason1967 Table I/II + electron-only Debye length
7700.0,4.0,Ar2+__Ar3+,repulsion,1.4177151568284302e-07,10.888035954920527,5.647370426540346e-16,6.849311543566962e-16,56473.70426540346,68493.11543566962,1.2139916948632634,1.2647657018092076,0.47570866286167657,Mason1967 Table I/II + electron-only Debye length
7700.0,4.0,Ar2+__Ar4+,repulsion,1.4177151568284302e-07,8.166026966190396,8.825089564387037e-16,1.0848819021861076e-15,88250.89564387038,108488.19021861076,1.229467752502274,1.282048084067555,0.4877070893717119,Mason1967 Table I/II + electron-only Debye length
7700.0,4.0,Ar3+__Ar3+,repulsion,1.4177151568284302e-07,7.258690636613685,1.0573743312571473e-15,1.3064040593710705e-15,105737.43312571473,130640.40593710705,1.2360759120653164,1.2893167428865824,0.49319706198075947,Mason1967 Table I/II + electron-only Debye length
7700.0,4.0,Ar3+__Ar4+,repulsion,1.4177151568284302e-07,5.4440179774602635,1.6296953438145242e-15,2.039380414449239e-15,162969.53438145242,203938.0414449239,1.2523160551319852,1.3069518150095845,0.5071884324671867,Mason1967 Table I/II + electron-only Debye length
7700.0,4.0,Ar4+__Ar4+,repulsion,1.4177151568284302e-07,4.083013483095198,2.4750522295050875e-15,3.1394221242521264e-15,247505.22295050873,313942.21242521267,1.2686348148330688,1.3242638905185597,0.521946267327297,Mason1967 Table I/II + electron-only Debye length
7900.0,4.0,e-__e-,repulsion,1.2311693127449587e-07,58.205759759131915,2.6346665610998722e-17,3.004311989217044e-17,2634.666561099872,3004.311989217044,1.1404782372009499,1.1783103577094878,0.4237188248006333,Mason1967 Table I/II + electron-only Debye length
7900.0,4.0,e-__Ar+,attraction,1.2311693127449587e-07,58.205759759131915,2.764832785242712e-17,3.043988502797653e-17,2764.8327852427124,3043.988502797653,1.101021973608617,1.1489161656590523,0.4098492655003958,Mason1967 Table I/II + electron-only Debye length
7900.0,4.0,e-__Ar2+,attraction,1.2311693127449587e-07,29.102879879565958,9.334120044309862e-17,1.0335243531066123e-16,9334.120044309862,10335.243531066122,1.1075236094274163,1.1685438320164108,0.4208601731247735,Mason1967 Table I/II + electron-only Debye length
7900.0,4.0,e-__Ar3+,attraction,1.2311693127449587e-07,19.401919919710636,1.8782348907454115e-16,2.0857453362272896e-16,18782.348907454114,20857.453362272896,1.1105087601156867,1.1808731141716138,0.4279307283294383,Mason1967 Table I/II + electron-only Debye length
7900.0,4.0,e-__Ar4+,attraction,1.2311693127449587e-07,14.551439939782979,3.0738162240885425e-16,3.413695408224386e-16,30738.162240885424,34136.954082243865,1.1105917676155423,1.1910415329039454,0.43390726831905363,Mason1967 Table I/II + electron-only Debye length
7900.0,4.0,Ar+__Ar+,repulsion,1.2311693127449587e-07,58.205759759131915,2.6346665610998722e-17,3.004311989217044e-17,2634.666561099872,3004.311989217044,1.1404782372009499,1.1783103577094878,0.4237188248006333,Mason1967 Table I/II + electron-only Debye length
7900.0,4.0,Ar+__Ar2+,repulsion,1.2311693127449587e-07,29.102879879565958,8.590644508010081e-17,1.0013844330372123e-16,8590.644508010082,10013.844330372123,1.1672898394847344,1.210559332719922,0.4419144129775548,Mason1967 Table I/II + electron-only Debye length
7900.0,4.0,Ar+__Ar3+,repulsion,1.2311693127449587e-07,19.401919919710636,1.6811793217565778e-16,1.9912087448709618e-16,16811.793217565777,19912.08744870962,1.1847374003030058,1.2312607832530151,0.4540388150392636,Mason1967 Table I/II + electron-only Debye length
7900.0,4.0,Ar+__Ar4+,repulsion,1.2311693127449587e-07,14.551439939782979,2.687839904326255e-16,3.21725545194812e-16,26878.39904326255,32172.554519481197,1.1993052165276932,1.2479452907240247,0.4648297900205135,Mason1967 Table I/II + electron-only Debye length
7900.0,4.0,Ar2+__Ar2+,repulsion,1.2311693127449587e-07,14.551439939782979,2.687839904326255e-16,3.21725545194812e-16,26878.39904326255,32172.554519481197,1.1993052165276932,1.2479452907240247,0.4648297900205135,Mason1967 Table I/II + electron-only Debye length
7900.0,4.0,Ar2+__Ar3+,repulsion,1.2311693127449587e-07,9.700959959855318,5.097545084473374e-16,6.218042778398456e-16,50975.450844733736,62180.42778398456,1.2199735013914117,1.2715503755222113,0.48021975312981247,Mason1967 Table I/II + electron-only Debye length
7900.0,4.0,Ar2+__Ar4+,repulsion,1.2311693127449587e-07,7.275719969891489,7.945723633361215e-16,9.81608403679762e-16,79457.23633361215,98160.84036797621,1.2359439550055449,1.289171753030784,0.4930862832145316,Mason1967 Table I/II + electron-only Debye length
7900.0,4.0,Ar3+__Ar3+,repulsion,1.2311693127449587e-07,6.467306639903546,9.495084117853593e-16,1.1793271537811893e-15,94950.84117853593,117932.71537811893,1.242576572607927,1.296459443976611,0.4986544066338152,Mason1967 Table I/II + electron-only Debye length
7900.0,4.0,Ar3+__Ar4+,repulsion,1.2311693127449587e-07,4.850479979927659,1.4576933299635882e-15,1.833182462933764e-15,145769.3329963588,183318.2462933764,1.2588643710142802,1.3138987240325406,0.5131103876998708,Mason1967 Table I/II + electron-only Debye length
7900.0,4.0,Ar4+__Ar4+,repulsion,1.2311693127449587e-07,3.6378599849457447,2.210458723452129e-15,2.8146648467746323e-15,221045.8723452129,281466.48467746325,1.274934124355926,1.3305930513610786,0.5285037813095528,Mason1967 Table I/II + electron-only Debye length
8100.0,4.0,e-__e-,repulsion,1.076932064961731e-07,52.20287429908888,2.432550997012133e-17,2.782660218139906e-17,2432.550997012133,2782.660218139906,1.1443439047682582,1.1830082176003138,0.4262959365121722,Mason1967 Table I/II + electron-only Debye length
8100.0,4.0,e-__Ar+,attraction,1.076932064961731e-07,52.20287429908888,2.5645520308790623e-17,2.82628790225676e-17,2564.5520308790624,2826.28790225676,1.102176304896077,1.1518422612481953,0.4114599603201076,Mason1967 Table I/II + electron-only Debye length
8100.0,4.0,e-__Ar2+,attraction,1.076932064961731e-07,26.10143714954444,8.625911871826854e-17,9.558555655166534e-17,8625.911871826855,9558.555655166534,1.1083872891579172,1.1718101117244866,0.4227288619962206,Mason1967 Table I/II + electron-only Debye length
8100.0,4.0,e-__Ar3+,attraction,1.076932064961731e-07,17.400958099696293,1.7329251690503982e-16,1.9244380362192087e-16,17329.25169050398,19244.38036219209,1.1105401666513413,1.184720414789299,0.4301919988965676,Mason1967 Table I/II + electron-only Debye length
8100.0,4.0,e-__Ar4+,attraction,1.076932064961731e-07,13.05071857477222,2.828425761431864e-16,3.141280603911853e-16,28284.25761431864,31412.80603911853,1.110623174151197,1.1948888335216306,0.43616853888618295,Mason1967 Table I/II + electron-only Debye length
8100.0,4.0,Ar+__Ar+,repulsion,1.076932064961731e-07,52.20287429908888,2.432550997012133e-17,2.782660218139906e-17,2432.550997012133,2782.660218139906,1.1443439047682582,1.1830082176003138,0.4262959365121722,Mason1967 Table I/II + electron-only Debye length
8100.0,4.0,Ar+__Ar2+,repulsion,1.076932064961731e-07,26.10143714954444,7.884769064110401e-17,9.227637389238394e-17,7884.769064110402,9227.637389238394,1.1719066002259568,1.2160554764594724,0.445102176346494,Mason1967 Table I/II + electron-only Debye length
8100.0,4.0,Ar+__Ar3+,repulsion,1.076932064961731e-07,17.400958099696293,1.5382623243689797e-16,1.828767894750873e-16,15382.623243689797,18287.67894750873,1.1902492473103836,1.2375734969195846,0.4581216646743582,Mason1967 Table I/II + electron-only Debye length
8100.0,4.0,Ar+__Ar4+,repulsion,1.076932064961731e-07,13.05071857477222,2.4484421920055315e-16,2.9442093781775617e-16,24484.421920055316,29442.093781775617,1.204817063535071,1.2542580043905942,0.46891263965560814,Mason1967 Table I/II + electron-only Debye length
8100.0,4.0,Ar2+__Ar2+,repulsion,1.076932064961731e-07,13.05071857477222,2.4484421920055315e-16,2.9442093781775617e-16,24484.421920055316,29442.093781775617,1.204817063535071,1.2542580043905942,0.46891263965560814,Mason1967 Table I/II + electron-only Debye length
8100.0,4.0,Ar2+__Ar3+,repulsion,1.076932064961731e-07,8.700479049848147,4.619536791838395e-16,5.661905840109066e-16,46195.367918383956,56619.05840109066,1.2259732944303885,1.2781842930287226,0.4849512972337211,Mason1967 Table I/II + electron-only Debye length
8100.0,4.0,Ar2+__Ar4+,repulsion,1.076932064961731e-07,6.52535928738611,7.168381961819574e-16,8.89960301398091e-16,71683.81961819573,88996.0301398091,1.2420733514876476,1.2959065220049464,0.49823194939703763,Mason1967 Table I/II + electron-only Debye length
8100.0,4.0,Ar3+__Ar3+,repulsion,1.076932064961731e-07,5.800319366565431,8.550019189082669e-16,1.0672814732079137e-15,85500.1918908267,106728.14732079137,1.248719941455425,1.3031368074570597,0.503936294881428,Mason1967 Table I/II + electron-only Debye length
8100.0,4.0,Ar3+__Ar4+,repulsion,1.076932064961731e-07,4.350239524924073,1.3054004823706025e-15,1.6502749008521834e-15,130540.04823706025,165027.49008521833,1.2650387011565087,1.3204488829660352,0.5186941297415383,Mason1967 Table I/II + electron-only Debye length
8100.0,4.0,Ar4+__Ar4+,repulsion,1.076932064961731e-07,3.262679643693055,1.9802084505321133e-15,2.530274960655859e-15,198020.84505321132,253027.49606558587,1.2808228497911587,1.3364346669928293,0.5348164949761222,Mason1967 Table I/II + electron-only Debye length
8300.0,4.0,e-__e-,repulsion,9.483642868227697e-08,47.10579878054339,2.250554701768157e-17,2.5826393077565163e-17,2250.554701768157,2582.6393077565162,1.1479927436051847,1.1874425703535232,0.42872849573678984,Mason1967 Table I/II + electron-only Debye length
8300.0,4.0,e-__Ar+,attraction,9.483642868227697e-08,47.10579878054339,2.383627508327182e-17,2.6294813912497045e-17,2383.627508327182,2629.4813912497043,1.1032658887154372,1.15460422953448,0.41298030983549366,Mason1967 Table I/II + electron-only Debye length
8300.0,4.0,e-__Ar2+,attraction,9.483642868227697e-08,23.552899390271694,7.98781576583877e-17,8.858388006920399e-17,7987.815765838771,8858.388006920399,1.1092025243245334,1.1748931829000533,0.42449273444762664,Mason1967 Table I/II + electron-only Debye length
8300.0,4.0,e-__Ar3+,attraction,9.483642868227697e-08,15.701932926847794,1.6021401199886407e-16,1.7792517234394834e-16,16021.401199886406,17792.517234394836,1.110569811566491,1.1883519168951349,0.4323264327873446,Mason1967 Table I/II + electron-only Debye length
8300.0,4.0,e-__Ar4+,attraction,9.483642868227697e-08,11.776449695135847,2.6079329821484075e-16,2.8965002670059664e-16,26079.329821484076,28965.002670059665,1.1106528190663467,1.1985203356274665,0.43830297277695995,Mason1967 Table I/II + electron-only Debye length
8300.0,4.0,Ar+__Ar+,repulsion,9.483642868227697e-08,47.10579878054339,2.250554701768157e-17,2.5826393077565163e-17,2250.554701768157,2582.6393077565162,1.1479927436051847,1.1874425703535232,0.42872849573678984,Mason1967 Table I/II + electron-only Debye length
8300.0,4.0,Ar+__Ar2+,repulsion,9.483642868227697e-08,23.552899390271694,7.251459419712274e-17,8.520576260764533e-17,7251.459419712274,8520.576260764532,1.1762644027529598,1.2212433366106665,0.44811113523418666,Mason1967 Table I/II + electron-only Debye length
8300.0,4.0,Ar+__Ar3+,repulsion,9.483642868227697e-08,15.701932926847794,1.4102565916353495e-16,1.6829726228416082e-16,14102.565916353495,16829.726228416082,1.1954519299191524,1.2435321248646705,0.4619755036438167,Mason1967 Table I/II + electron-only Debye length
8300.0,4.0,Ar+__Ar4+,repulsion,9.483642868227697e-08,11.776449695135847,2.234505246515239e-16,2.699631545180442e-16,22345.052465152392,26996.31545180442,1.2100197461438398,1.26021663233568,0.4727664786250666,Mason1967 Table I/II + electron-only Debye length
8300.0,4.0,Ar2+__Ar2+,repulsion,9.483642868227697e-08,11.776449695135847,2.234505246515239e-16,2.699631545180442e-16,22345.052465152392,26996.31545180442,1.2100197461438398,1.26021663233568,0.4727664786250666,Mason1967 Table I/II + electron-only Debye length
8300.0,4.0,Ar2+__Ar3+,repulsion,9.483642868227697e-08,7.850966463423897,4.1950459010186677e-16,5.166107418725895e-16,41950.45901018668,51661.07418725895,1.2316589446721105,1.2844635318002202,0.4894889905889323,Mason1967 Table I/II + electron-only Debye length
8300.0,4.0,Ar2+__Ar4+,repulsion,9.483642868227697e-08,5.8882248475679235,6.481418570775713e-16,8.086025986859646e-16,64814.185707757126,80860.25986859646,1.2478667076321552,1.3022316376619385,0.5031646747282099,Mason1967 Table I/II + electron-only Debye length
8300.0,4.0,Ar3+__Ar3+,repulsion,9.483642868227697e-08,5.233977642282598,7.732347794192118e-16,9.691870318637305e-16,77323.47794192118,96918.70318637305,1.2545479479310717,1.309319562152963,0.5092068398680997,Mason1967 Table I/II + electron-only Debye length
8300.0,4.0,Ar3+__Ar4+,repulsion,9.483642868227697e-08,3.9254832317119486,1.172282246277568e-15,1.4894189320290227e-15,117228.22462775679,148941.89320290225,1.2708173651587673,1.326509226237497,0.5240906154501984,Mason1967 Table I/II + electron-only Debye length
