T_K,pair,category,Q11_m2,Q22_m2,Q11_A2,Q22_A2,Ast,Bst,Cst,source,notes
16300.0,Ar-Ar,neutral-neutral,1.791806056689118e-19,2.0322214284703877e-19,17.91806056689118,20.322214284703875,1.1341748851019662,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
16300.0,Ar-Ar+,ion-neutral,1.0826261153274998e-14,8.119699533075994e-15,1082626.1153274998,811969.9533075994,0.7500003388168541,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
16300.0,e-Ar,electron-neutral,4.937324340562392e-20,4.937324340562392e-20,4.937324340562392,4.937324340562392,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
16500.0,Ar-Ar,neutral-neutral,1.788398272217025e-19,2.028538472690856e-19,17.88398272217025,20.28538472690856,1.1342766900440673,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
16500.0,Ar-Ar+,ion-neutral,1.0760447493577173e-14,8.070339200597923e-15,1076044.7493577173,807033.9200597923,0.7500003327384893,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
16500.0,e-Ar,electron-neutral,5.01409821974498e-20,5.01409821974498e-20,5.01409821974498,5.01409821974498,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
16700.0,Ar-Ar,neutral-neutral,1.7850379109426578e-19,2.0249064454073516e-19,17.85037910942658,20.249064454073515,1.1343772773643905,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
16700.0,Ar-Ar+,ion-neutral,1.0695819681507334e-14,8.021868256971255e-15,1069581.9681507335,802186.8256971255,0.7500003268417811,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
16700.0,e-Ar,electron-neutral,5.090717494831112e-20,5.090717494831112e-20,5.090717494831113,5.090717494831113,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
16900.0,Ar-Ar,neutral-neutral,1.7817237567054467e-19,2.0213240449675424e-19,17.817237567054466,20.213240449675425,1.1344766759495515,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
16900.0,Ar-Ar+,ion-neutral,1.063234252804693e-14,7.974260310284925e-15,1063234.252804693,797426.0310284925,0.7500003211192378,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
16900.0,e-Ar,electron-neutral,5.16716452295849e-20,5.16716452295849e-20,5.16716452295849,5.16716452295849,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
17100.0,Ar-Ar,neutral-neutral,1.7784546384620113e-19,2.0177900178973485e-19,17.784546384620114,20.177900178973484,1.1345749136690446,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
17100.0,Ar-Ar+,ion-neutral,1.0569982288922706e-14,7.927490052195311e-15,1056998.2288922707,792749.0052195311,0.7500003155637531,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
17100.0,e-Ar,electron-neutral,5.243422424195343e-20,5.243422424195343e-20,5.2434224241953435,5.2434224241953435,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
17300.0,Ar-Ar,neutral-neutral,1.7752294281076575e-19,2.0143031565786613e-19,17.752294281076576,20.143031565786615,1.1346720174224745,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
17300.0,Ar-Ar+,ion-neutral,1.050870658922619e-14,7.881533201390451e-15,1050870.6589226192,788153.3201390451,0.7500003101685998,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
17300.0,e-Ar,electron-neutral,5.3194750653788194e-20,5.3194750653788194e-20,5.319475065378819,5.319475065378819,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
17500.0,Ar-Ar,neutral-neutral,1.772047038426884e-19,2.0108622970643829e-19,17.72047038426884,20.10862297064383,1.1347680131840656,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
17500.0,Ar-Ar+,ion-neutral,1.0448484352785787e-14,7.836366450618351e-15,1044848.4352785788,783636.6450618351,0.750000304927385,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
17500.0,e-Ar,electron-neutral,5.3953070431099034e-20,5.3953070431099034e-20,5.395307043109904,5.395307043109904,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
17700.0,Ar-Ar,neutral-neutral,1.7689064211638672e-19,2.0074663170212046e-19,17.689064211638673,20.074663170212048,1.1348629260446548,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
17700.0,Ar-Ar+,ion-neutral,1.0389285735939947e-14,7.791967417016585e-15,1038928.5735939948,779196.7417016586,0.7500002998340506,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
17700.0,e-Ar,electron-neutral,5.470903666067906e-20,5.470903666067906e-20,5.470903666067907,5.470903666067907,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
17900.0,Ar-Ar,neutral-neutral,1.7658065652046411e-19,2.0041141337913107e-19,17.65806565204641,20.041141337913107,1.134956780251325,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
17900.0,Ar-Ar+,ion-neutral,1.0331082065392594e-14,7.748314595503184e-15,1033108.2065392594,774831.4595503185,0.7500002948828322,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
17900.0,e-Ar,electron-neutral,5.546250936791542e-20,5.546250936791542e-20,5.546250936791543,5.546250936791543,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
18100.0,Ar-Ar,neutral-neutral,1.762746494863337e-19,2.0008047025648722e-19,17.62746494863337,20.00804702564872,1.1350495992448373,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
18100.0,Ar-Ar+,ion-neutral,1.027384577985507e-14,7.705387315007809e-15,1027384.5779855072,770538.7315007809,0.7500002900682539,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
18100.0,e-Ar,electron-neutral,5.621335533056938e-20,5.621335533056938e-20,5.6213355330569375,5.6213355330569375,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
18300.0,Ar-Ar,neutral-neutral,1.759725268265444e-19,1.9975370146558726e-19,17.59725268265444,19.975370146558724,1.1351414056950144,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
18300.0,Ar-Ar+,ion-neutral,1.0217550375206109e-14,7.663165697341334e-15,1021755.037520611,766316.5697341334,0.7500002853851114,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
18300.0,e-Ar,electron-neutral,5.696144788970487e-20,5.696144788970487e-20,5.6961447889704875,5.6961447889704875,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
18500.0,Ar-Ar,neutral-neutral,1.7567419758216092e-19,1.9943100958743465e-19,17.567419758216094,19.943100958743464,1.1352322215342008,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
18500.0,Ar-Ar+,ion-neutral,1.0162170352921426e-14,7.621630618517595e-15,1016217.0352921427,762163.0618517596,0.7500002808284476,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
18500.0,e-Ar,electron-neutral,5.770666675879973e-20,5.770666675879973e-20,5.770666675879973,5.770666675879973,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
18700.0,Ar-Ar,neutral-neutral,1.753795738785987e-19,1.9911230049886698e-19,17.53795738785987,19.911230049886697,1.1353220679889242,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
18700.0,Ar-Ar+,ion-neutral,1.010768117154497e-14,7.580763672356606e-15,1010768.1171544971,758076.3672356607,0.7500002763935497,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
18700.0,e-Ar,electron-neutral,5.844889783196381e-20,5.844889783196381e-20,5.844889783196382,5.844889783196382,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
18900.0,Ar-Ar,neutral-neutral,1.750885707893605e-19,1.9879748322720175e-19,17.50885707893605,19.879748322720175,1.1354109656098808,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
18900.0,Ar-Ar+,ion-neutral,1.0054059200992296e-14,7.540547136211606e-15,1005405.9200992297,754054.7136211606,0.7500002720759177,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
18900.0,e-Ar,electron-neutral,5.91880329920805e-20,5.91880329920805e-20,5.918803299208051,5.918803299208051,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
19100.0,Ar-Ar,neutral-neutral,1.748011062071624e-19,1.9848646981275338e-19,17.48011062071624,19.848646981275337,1.1354989343003394,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
19100.0,Ar-Ar+,ion-neutral,1.0001281679492623e-14,7.500963938675537e-15,1000128.1679492624,750096.3938675538,0.7500002678712744,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
19100.0,e-Ar,electron-neutral,5.992396991958541e-20,5.992396991958541e-20,5.992396991958541,5.992396991958541,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
19300.0,Ar-Ar,neutral-neutral,1.7451710072197724e-19,1.9817917517871935e-19,17.451710072197724,19.817917517871933,1.1355859933430714,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
19300.0,Ar-Ar+,ion-neutral,9.949326672991379e-15,7.461997629132503e-15,994932.6672991379,746199.7629132504,0.7500002637755353,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
19300.0,e-Ar,electron-neutral,6.06566119025102e-20,6.06566119025102e-20,6.06566119025102,6.06566119025102,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
19500.0,Ar-Ar,neutral-neutral,1.7423647750555478e-19,1.9787551700796726e-19,17.423647750555478,19.787551700796726,1.1356721614258922,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
19500.0,Ar-Ar+,ion-neutral,9.898173036848859e-15,7.423632349031593e-15,989817.303684886,742363.2349031594,0.7500002597848047,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
19500.0,e-Ar,electron-neutral,6.138586764833977e-20,6.138586764833977e-20,6.138586764833978,6.138586764833978,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
19700.0,Ar-Ar,neutral-neutral,1.7395916220201387e-19,1.9757541562629066e-19,17.395916220201386,19.757541562629065,1.1357574566659037,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
19700.0,Ar-Ar+,ion-neutral,9.847800379682986e-15,7.385852804768719e-15,984780.0379682987,738585.2804768719,0.7500002558953657,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
19700.0,e-Ar,electron-neutral,6.211165109815136e-20,6.211165109815136e-20,6.211165109815136,6.211165109815136,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
19900.0,Ar-Ar,neutral-neutral,1.736850828241282e-19,1.9727879389173262e-19,17.368508282412822,19.72787938917326,1.1358418966325114,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
19900.0,Ar-Ar+,ion-neutral,9.798189029215966e-15,7.348644242071318e-15,979818.9029215967,734864.4242071318,0.7500002521036628,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
19900.0,e-Ar,electron-neutral,6.283388124344794e-20,6.283388124344794e-20,6.283388124344794,6.283388124344794,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
20100.0,Ar-Ar,neutral-neutral,1.7341416965495556e-19,1.96985577089603e-19,17.341416965495554,19.6985577089603,1.1359254983692957,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
20100.0,Ar-Ar+,ion-neutral,9.749319999994314e-15,7.311992421788351e-15,974931.9999994314,731199.2421788352,0.750000248406311,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
20100.0,e-Ar,electron-neutral,6.355248194602646e-20,6.355248194602646e-20,6.3552481946026464,6.3552481946026464,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
20300.0,Ar-Ar,neutral-neutral,1.7314635515448589e-19,1.9669569283284461e-19,17.31463551544859,19.66956928328446,1.1360082784147976,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
20300.0,Ar-Ar+,ion-neutral,9.701174962863018e-15,7.275883596995509e-15,970117.4962863019,727588.359699551,0.7500002448000633,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
20300.0,e-Ar,electron-neutral,6.426738176117995e-20,6.426738176117995e-20,6.426738176117995,6.426738176117995,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
20500.0,Ar-Ar,neutral-neutral,1.7288157387100418e-19,1.9640907096742462e-19,17.28815738710042,19.640907096742463,1.1360902528222905,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
20500.0,Ar-Ar+,ion-neutral,9.65373621608121e-15,7.240304491331946e-15,965373.6216081211,724030.4491331946,0.7500002412818194,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
20500.0,e-Ar,electron-neutral,6.4978513764473e-20,6.4978513764473e-20,6.4978513764473,6.4978513764473,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
20700.0,Ar-Ar,neutral-neutral,1.7261976235688777e-19,1.9612564348245248e-19,17.261976235688778,19.612564348245247,1.1361714371785936,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
20700.0,Ar-Ar+,ion-neutral,9.606986657976656e-15,7.205242278490988e-15,960698.6657976657,720524.2278490989,0.7500002378486176,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
20700.0,e-Ar,electron-neutral,6.568581538229554e-20,6.568581538229554e-20,6.568581538229555,6.568581538229555,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
20900.0,Ar-Ar,neutral-neutral,1.7236085908857516e-19,1.9584534442474396e-19,17.236085908857515,19.584534442474396,1.1362518466219773,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
20900.0,Ar-Ar+,ion-neutral,9.560909761043219e-15,7.170684562792925e-15,956090.976104322,717068.4562792926,0.7500002344976123,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
20900.0,e-Ar,electron-neutral,6.63892282263551e-20,6.63892282263551e-20,6.638922822635511,6.638922822635511,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
21100.0,Ar-Ar,neutral-neutral,1.7210480439046193e-19,1.955681098175729e-19,17.210480439046194,19.55681098175729,1.136331495859225,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
21100.0,Ar-Ar+,ion-neutral,9.515489547391473e-15,7.13661936077304e-15,951548.9547391474,713661.936077304,0.7500002312260892,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
21100.0,e-Ar,electron-neutral,6.70886979322359e-20,6.70886979322359e-20,6.70886979322359,6.70886979322359,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
21300.0,Ar-Ar,neutral-neutral,1.7185154036249612e-19,1.9529387758336555e-19,17.185154036249614,19.529387758336554,1.1364103991818821,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
21300.0,Ar-Ar+,ion-neutral,9.47071056547051e-15,7.1030350837227e-15,947071.0565470511,710303.50837227,0.7500002280314452,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
21300.0,e-Ar,electron-neutral,6.778417400212105e-20,6.778417400212105e-20,6.778417400212105,6.778417400212105,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
21500.0,Ar-Ar,neutral-neutral,1.7160101081126023e-19,1.9502258747011348e-19,17.160101081126022,19.50225874701135,1.136488570481756,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
21500.0,Ar-Ar+,ion-neutral,9.426557867983372e-15,7.069920521125808e-15,942655.7867983372,706992.0521125809,0.7500002249111827,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
21500.0,e-Ar,electron-neutral,6.847560965174801e-20,6.847560965174801e-20,6.847560965174801,6.847560965174801,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
21700.0,Ar-Ar,neutral-neutral,1.7135316118434095e-19,1.9475418098129148e-19,17.135316118434094,19.475418098129147,1.1365660232656916,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
21700.0,Ar-Ar+,ion-neutral,9.383016990924611e-15,7.03726482493693e-15,938301.6990924611,703726.482493693,0.7500002218629118,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
21700.0,e-Ar,electron-neutral,6.916296166164161e-20,6.916296166164161e-20,6.9162961661641615,6.9162961661641615,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
21900.0,Ar-Ar,neutral-neutral,1.7110793850780187e-19,1.9448860130908438e-19,17.110793850780187,19.44886013090844,1.1366427706696756,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
21900.0,Ar-Ar+,ion-neutral,9.340073933673192e-15,7.005057494650797e-15,934007.3933673193,700505.7494650797,0.7500002188843383,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
21900.0,e-Ar,electron-neutral,6.984619023264758e-20,6.984619023264758e-20,6.9846190232647585,6.9846190232647585,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
22100.0,Ar-Ar,neutral-neutral,1.7086529132658456e-19,1.9422579327073686e-19,17.086529132658455,19.422579327073688,1.136718825472296,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
22100.0,Ar-Ar+,ion-neutral,9.297715140078507e-15,6.973288363116732e-15,929771.5140078508,697328.8363116733,0.7500002159732603,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
22100.0,e-Ar,electron-neutral,7.052525884577144e-20,7.052525884577144e-20,7.052525884577145,7.052525884577145,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
22300.0,Ar-Ar,neutral-neutral,1.706251696476764e-19,1.9396570324785413e-19,17.062516964767642,19.39657032478541,1.1367942001076017,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
22300.0,Ar-Ar+,ion-neutral,9.255927480481492e-15,6.941947583054411e-15,925592.7480481492,694194.7583054411,0.7500002131275657,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
22300.0,e-Ar,electron-neutral,7.12001341263114e-20,7.12001341263114e-20,7.12001341263114,7.12001341263114,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
22500.0,Ar-Ar,neutral-neutral,1.7038752488589346e-19,1.9370827912849106e-19,17.038752488589346,19.370827912849105,1.1368689066773827,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
22500.0,Ar-Ar+,ion-neutral,9.214698234616636e-15,6.911025614230292e-15,921469.8234616637,691102.5614230292,0.7500002103452295,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
22500.0,e-Ar,electron-neutral,7.18707857122577e-20,7.18707857122577e-20,7.18707857122577,7.18707857122577,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
22700.0,Ar-Ar,neutral-neutral,1.7015230981213502e-19,1.9345347025187839e-19,17.015230981213502,19.345347025187838,1.1369429569629126,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
22700.0,Ar-Ar+,ion-neutral,9.174015075344547e-15,6.880513211256868e-15,917401.5075344547,688051.3211256869,0.7500002076243,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
22700.0,e-Ar,electron-neutral,7.253718612691941e-20,7.253718612691941e-20,7.253718612691942,7.253718612691942,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
22900.0,Ar-Ar,neutral-neutral,1.6991947850397723e-19,1.932012273556438e-19,16.99194785039772,19.32012273556438,1.1370163624361738,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
22900.0,Ar-Ar+,ion-neutral,9.133866053167367e-15,6.850401411979253e-15,913386.6053167367,685040.1411979253,0.7500002049629058,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
22900.0,e-Ar,electron-neutral,7.319931065572865e-20,7.319931065572865e-20,7.319931065572866,7.319931065572866,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
23100.0,Ar-Ar,neutral-neutral,1.696889862984808e-19,1.929515025253944e-19,16.96889862984808,19.29515025253944,1.137089134270595,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
23100.0,Ar-Ar+,ion-neutral,9.0942395814834e-15,6.820681526416063e-15,909423.9581483401,682068.1526416063,0.7500002023592512,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
23100.0,e-Ar,electron-neutral,7.385713722716336e-20,7.385713722716336e-20,7.3857137227163365,7.3857137227163365,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
23300.0,Ar-Ar,neutral-neutral,1.6946078974709432e-19,1.9270424914653612e-19,16.946078974709433,19.270424914653614,1.1371612833513327,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
23300.0,Ar-Ar+,ion-neutral,9.055124422539374e-15,6.791345126223415e-15,905512.4422539374,679134.5126223415,0.7500001998115984,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
23300.0,e-Ar,electron-neutral,7.450965032423406e-20,7.450965032423406e-20,7.450965032423406,7.450965032423406,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
23500.0,Ar-Ar,neutral-neutral,1.6923484657254453e-19,1.9245942185821148e-19,16.923484657254452,19.24594218582115,1.1372328202851028,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
23500.0,Ar-Ar+,ion-neutral,9.016509674041399e-15,6.76238403465326e-15,901650.9674041399,676238.4034653261,0.7500001973182834,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
23500.0,e-Ar,electron-neutral,7.515703637429565e-20,7.515703637429565e-20,7.515703637429565,7.515703637429565,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
23700.0,Ar-Ar,neutral-neutral,1.6901111562760838e-19,1.9221697650924636e-19,16.90111156276084,19.221697650924636,1.1373037554096073,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
23700.0,Ar-Ar+,ion-neutral,8.978384756388925e-15,6.7337903169787574e-15,897838.4756388926,673379.0316978758,0.7500001948777103,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
23700.0,e-Ar,electron-neutral,7.580341862883852e-20,7.580341862883852e-20,7.580341862883853,7.580341862883853,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
23900.0,Ar-Ar,neutral-neutral,1.6878955685567077e-19,1.9197687011600163e-19,16.878955685567078,19.197687011600163,1.1373740988025578,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
23900.0,Ar-Ar+,ion-neutral,8.940739400497566e-15,6.705556271361293e-15,894073.9400497567,670555.6271361293,0.7500001924883436,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
23900.0,e-Ar,electron-neutral,7.644284644683689e-20,7.644284644683689e-20,7.6442846446836885,7.6442846446836885,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
24100.0,Ar-Ar,neutral-neutral,1.685701312529757e-19,1.9173906082203214e-19,16.85701312529757,19.173906082203214,1.1374438602903292,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
24100.0,Ar-Ar+,ion-neutral,8.903563636178784e-15,6.677674420135087e-15,890356.3636178784,667767.4420135088,0.7500001901486942,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
24100.0,e-Ar,electron-neutral,7.707862668893622e-20,7.707862668893622e-20,7.707862668893623,7.707862668893623,1.0,1.0,1.0,Milloy1977 + Frost1964,Omega22 assumed equal to Omega11
24300.0,Ar-Ar,neutral-neutral,1.683528008324854e-19,1.9150350785946114e-19,16.83528008324854,19.150350785946113,1.1375130494562498,1.15,0.92,Aziz1990_TableI_II + LJ surrogate,HFDTCS2 full scattering integral not yet implemented
24300.0,Ar-Ar+,ion-neutral,8.866847781046518e-15,6.650137501487345e-15,886684.7781046518,665013.7501487345,0.7500001878573421,1.2,0.85,MurphyTam2014 charge-exchange + Langevin elastic,Uses Aubreton1986 context; elastic represented with capture model
